CVX,CAT,MRK,TRV,AMGN
-0.05062375996456825,0.0047345038708968,0.011056860856937023,0.016988429564859686,0.010252598331885077
-0.003601187977343323,-0.001755537613235103,-0.006612406235695478,-0.004994771992450464,0.0004750289497821303
0.017310183754023267,0.026008795838632803,0.010496678298023365,0.00970494596293503,0.01808610510997899
0.008040418409641426,-0.0035633315923158104,0.002153605034077577,-0.003977190287257404,0.0016534654580393493
0.01799298805733729,0.012674897261946594,-0.000632229298389464,0.012367610320248357,0.00029635033849428893
-0.003340730394479796,-0.004470062648043838,0.0030358026574544006,0.0008765237434598117,0.0006346591024695147
0.010786854961259529,-0.002424780348599609,0.0054224111586405055,-0.0059113788527381805,-0.009684059718155669
0.0026527936163185384,0.00018015025963347142,0.008528859611858897,0.01431564271204011,0.011486936209631038
0.018099846895688998,0.005175315107263545,0.011565526343314314,0.019161778667469376,0.008105690865441995
-0.017482660909060144,-0.006760411750389994,-0.0015979960483327726,-0.005272847032549377,0.007035438384958015
-0.012203220543648086,-0.003651237659677342,0.004432956730653359,-0.015795806844779547,0.004449604011367514
0.0070594022370491505,0.009229257005888725,0.010175104910737476,0.009466378721173285,0.004264410336778379
-0.01601402315370748,-0.0011655437647097866,-0.004247401641473858,-0.015198106401300038,-0.0030919166893919048
0.008536523491317727,-0.01368815837707893,0.017915848173298166,0.01379087050364669,0.00537587768669856
0.0009132920516203846,0.004732178903157802,-0.00035914378798040936,-0.018515424243765843,0.007198112357962971
-0.006144609704403892,-0.021692774049749564,0.0027547721251495183,-0.0023650828475862973,-0.001265978337457896
0.008876084549883645,0.0008794831960072802,0.014930694055605542,0.006560503943283003,0.021957741557049104
0.013894862369604688,-0.0014339170554824587,0.021537061296008853,-0.002683777701461998,0.006841935193402371
0.01693579379755894,0.005233985368119587,0.010138143293218382,0.015212300458094852,0.0015101450186891796
-0.0257163865138329,-0.004515542885951018,-0.01197532533001755,0.004219281913879103,-0.004563177904855054
0.02083835442341342,0.0030085239601627123,-0.01154339544615024,-0.003770687608860568,-0.0033085789648698016
0.015738696104175887,0.007245198962309685,0.005839184403287234,-0.006650779944693874,0.013877833108810744
-0.0004660392235724675,0.043707268203649674,0.009056071257262044,0.0028850079891882263,0.00201176914016421
0.01340409513205576,0.009262081923251175,-0.009665147413167818,0.005319105579435712,-0.00822770816451246
-0.011846450973433176,0.00974259124852539,-0.0032532174875682385,-0.04891471943464121,0.005715893419707241
0.004073785984282097,0.012577490166405081,0.007809774859069085,0.008798804575863794,0.007933065563648478
-0.04607894483848474,-0.010677230613292177,-0.0026601545480028355,-0.008159428415194903,0.00031326487777971757
-0.022056329881687153,-0.06549723162572585,-0.019019092104058388,-0.017871303320140974,-0.020003155810769835
-0.02149722351682637,0.0018492595707642057,0.010048703932323821,0.007682952191988335,0.007269832568541412
-0.006095565903364797,-0.029533928072601134,-0.011236076005462281,-0.010204078007038708,-0.009120806063720344
-0.001852753519802408,0.01740376015573797,-0.0008285723112110288,0.00515468440333211,-0.00432230649460652
0.035522241159476664,-0.007104149437554774,0.049401722681864824,0.005473971513746845,-0.0428473303957303
-0.03164595477136878,-0.008943762707023795,0.001241894851424341,-0.019713545419310363,-0.020744966319602987
0.019659135849666276,0.007267089865829357,-0.011726309165187021,-0.0056705724603114405,-0.009734606253814837
0.01715181204029026,0.007308829467552291,-0.006274892231537432,0.00981841282752094,0.005499801146207517
0.03138658060282551,0.041990528184779885,0.016302949201161487,0.021483380906432092,0.016839678137636094
-0.0079360710098072,-0.029920477084868446,-0.005761322294335458,-0.019606719185062293,-0.007412134915907087
0.026645085814418712,-0.00592789323450682,0.004317748938461152,-0.002151056145878627,0.009174288862933588
-0.06702218177600294,-0.038947081012404516,-0.008485257412561564,0.001631336966462893,0.01158562287878695
0.009607645783603624,-0.015996914872521084,0.001939817425844259,0.006223876419606755,0.006144526260541738
0.014802816987809164,0.010936492835624811,0.01571576418437104,-0.0035262450894959496,-0.0002908593772606993
0.009499844297966131,-0.010623317199867421,0.018387723409781787,0.005743086459099045,0.016954770055821244
0.019185245095101777,0.006403054349713333,-0.004624011799070349,-0.0034030662889776853,-0.00539393240094399
0.030618880018707495,0.013996988732748905,0.021125971099563268,0.009954940399909962,0.009980934401933483
0.0058957142282234365,0.028476189761738047,0.00736567163575419,0.016561479001902635,0.00606883403305547
-0.026360052126417455,-0.024168137532716516,-0.009677382095122256,-0.01730638959785069,-0.005665341976913152
-0.0071403229518401945,-0.005674639663670544,-0.00010864719117897881,-0.028797674480647184,0.0033202155896279173
0.005753380501535732,-0.04323863215147172,0.015854115259811286,-0.006261035852296537,0.011153285652867106
0.023239210014466938,0.031998804075977993,0.0029930992940243595,0.022943326504711425,0.006222162910297424
0.005357507851658561,0.0073474728356885954,0.008632570172587561,0.010517235195426133,0.011444048040427202
0.016044933901051772,0.017797356102950967,-0.00940411521505602,-0.0018400512509503253,0.004446291848968498
0.006727104674032702,0.01758149167402645,-0.015360009243310713,0.007373579966067467,0.000158185017734791
0.009570186162978,0.019484519232756625,0.008341549504082835,0.016926918371454214,0.008733420010177406
-0.02030509873038111,-0.00594081057439988,-0.011280668429767604,0.006804222591670017,0.005797916155503957
0.009504125925709594,0.007968396043875892,-0.009670730238185432,-0.015359738694575964,-0.012931302050542604
-0.0018148684151191308,0.011168883777086691,-0.012508216690748086,0.010040357300488578,-0.020282541084025163
0.009090927422277462,0.013181783759889543,-0.00099993587779168,-0.02173425759359482,0.0006847058386967309
-0.004335629856281664,0.003274974270853326,-0.000778702325276881,0.016016952578757238,-0.012115079129343287
0.019057888768579057,0.015516695868106334,0.007123830560812783,0.009379582200300662,0.003952074014216045
0.005160924138083223,0.011889052700523761,-0.011052134993232876,-0.014946210730968579,-0.0037742182055547913
-0.019930436685563158,-0.026675362971695704,-0.016540109396565028,-0.020052571221838345,-0.015194748364505961
-0.011942368347320209,-0.03795769263815452,-0.0093181884632213,-0.013000641880140829,-0.007197538892381616
-0.04600911078423309,-0.03857228737606222,-0.02500561043847127,-0.009391523622059417,-0.013499372285472933
0.0013148189264671206,-0.0009184657139398311,0.0022535882832859233,-0.00834783570207176,-0.004519146191957035
-0.019635943701730385,-0.0033383421968594673,0.0015383947697316103,-0.004629958868106021,-0.0005091441398118457
-0.05345186160626658,-0.054417484103797764,0.003072219367194151,-0.025129756977917306,-0.020672321136966265
-0.045665016253430224,-0.01103753161072163,-0.00318055264933792,0.0030982692818091184,0.017381092373610407
0.041851888679429905,0.019362518331714762,0.04029772119864106,0.004633002661418084,0.015720856961354723
-0.04346970518760451,-0.04348922401856703,0.012836636733257523,0.0031973581053446054,0.00725635740916597
-0.03678911064771129,-0.0487675689258692,0.03185275900291473,-0.020717001291975068,0.012284549246087906
0.016429141866612262,0.038170930560306404,0.012282619525227245,0.043500048346249987,0.00937926207007811
0.019341071569519475,0.01132129771057544,0.013744315101543059,0.00461847548418759,-0.002119235433223454
0.01606014603166006,-0.0007995781293242965,-0.02669213739649612,-0.00011942067035430881,-0.0054728551027378725
-0.019741315141588167,-0.021126818270267855,0.006747180318082524,-0.009971996159373164,0.007884771111699829
-0.014968003116568651,-0.025724779275414056,-0.014484915251387176,0.02008450312404686,-0.008678624978782579
0.011949281826163283,-0.002629285856111996,0.013710651823768849,0.012120819886106915,0.009247842807807993
-0.026278142566410922,-0.02540804690173193,0.002380446244543366,-0.0232504050508352,0.004805480384733496
-0.01317818144161187,-0.008344778396035868,0.005289258801861818,0.01614834559033751,-0.005998424843031036
0.01946302181228199,0.04625386808152254,-0.0012884253481627583,-0.0015891381512661562,0.008848056538037996
-0.005225699384397098,-0.006545372827447382,-0.0024729623355602692,-0.0037140021263265544,0.004284199970833846
-0.008825527486220008,-0.022780611382566818,0.01638289947391436,-0.0028401290972339677,-0.0028170513700167543
-0.018302633664118884,-0.003028143519547055,-0.007423155754408439,-0.01922624191663591,-0.003269028269805019
-0.006694380855140181,-0.0035532290249460363,0.0018162014575882068,-0.01185861152685841,0.0004858486973664533
-0.014856143577862135,-0.022603096019165658,0.001173125506822581,-0.04677942625791742,-0.006070644099487321
0.012579081974730899,0.02024245884205289,0.011504086995483664,0.0032117082260021412,0.012622693303832255
0.01402102276516315,0.0006343739507608248,-0.027590632439645657,-0.007619394953652159,-0.019502246189028294
0.03603677080829071,0.04178999799122307,0.00021664065033766278,0.021678856884958186,0.01427169459611033
0.013207998940142796,0.0026742526384753162,-0.02934168218615918,-0.0009473332873054519,-0.0027898858031284446
-0.0076441089006760166,0.005667677954663608,0.005465676968032573,-0.008659853210082002,-0.003446486563662865
-0.008321840787579027,-0.013094762992342357,-0.0003328133097226793,-0.0026143656735377885,0.0006916704489492442
0.02975228678143127,0.017859180662052943,0.004660915035906488,0.022759235049263804,0.011262497467208865
-0.0078123031539506504,-0.0031901421941304964,0.008395121210230005,0.0055006813638451835,0.009729808101026638
0.013168521388685628,0.022181807183686564,-0.0006572304205370028,-0.011811414436337486,0.0023094362577251726
0.00757062612786541,0.013981044030709988,-0.014140197590216452,-0.02025669700017163,-0.00782615103064821
0.08903516398118438,0.05541954833447171,-0.006671135707584264,0.01900596341995331,-0.009129148453997482
-0.019965821675454354,-0.01709963642965573,-0.009066391095778892,-0.015311773499080528,-0.007394854394853656
-0.008535304011872302,-0.05824699088596008,-0.010391915553868758,0.002815584302089613,-0.007042779050086545
-0.023752575617365435,-0.003487506888382952,0.00011408736806006736,0.008997371326754822,0.013242580287869066
-0.027162828495327473,0.004210610809375348,-0.009130395452007112,-0.0026561387754431287,-0.0006473909877150463
0.016541019768578913,0.009529519344053883,0.006795758617812453,0.007989939136841206,-0.0029557118630955115
-0.0014969173890445608,0.002265461076751407,0.01235543284507079,0.006416614332787729,0.004223324311885879
0.013036883909751884,0.0011840790561583603,0.011639817759955262,0.01837731169618184,0.004326892477025224
0.002638239495099226,0.02521093320461265,-0.0036862901276949467,0.012828375088659527,0.015018549068491316
0.024387021457476177,0.017197998774891587,-0.0029151463666859945,0.023028892255441358,-0.014835939741550619
0.0014409324989943517,0.014639129002575801,0.023501622769104058,0.016290520235809902,0.00016102650953597752
-0.019017832869042683,-0.004521407498807362,-0.004614416407091371,0.0034973806112179595,0.010829796430768202
-0.002550867782189159,0.008012283309981827,-0.00011031104522696289,0.007899598481870607,0.00824432289137289
0.00824754598009969,-0.00804979220983848,0.004967468261324992,0.002535774377618205,-0.0025078483415803543
0.01753270753787084,0.007247504410313521,0.003954266945024987,0.0008621516572824284,-0.0035119037513680063
-0.00836374737687473,-0.008867498410673358,0.007439802706894927,-0.008442855336520783,0.004645591584324427
-0.005009919250288375,-0.01963189958799272,-0.00999126086602009,-0.020273448884031597,-0.015785681266650586
0.03244117634704402,0.028420930906270403,-0.010531005633947377,-0.005025442961708815,-0.009842036315460545
0.00740780983521705,-0.015465767300809397,-0.0021063405663752643,0.00118848183738951,8.182533285294724e-05
0.008762691412994572,0.02430989399675254,0.00288849881835862,0.0029082136374647405,0.004867255571143314
-0.007350182411637429,-0.0349960418910128,-0.011188597260656685,-0.012664293224561418,-0.020473784791019467
0.007465863586441079,-0.0007294844834895287,-0.01870942394874786,-0.008870741264237925,-0.005277347076813599
-0.02435763873362684,-0.025237221908132823,-0.008106015240664566,-0.011490077520248887,-0.0010862172628096634
-0.01593821255387906,-0.011928893298799204,-0.017495271288661685,-0.011134248528884894,0.0049347945608839705
-0.015943405895150087,-0.012289572013804761,0.020969941212333865,0.010269736873574686,0.021639618991820875
0.014851575019857677,-0.008824809088890273,-0.010556469307246408,-0.003674284243725179,-0.012749524734614548
-0.004624736309762678,-0.0009401456962651045,0.0022033273652357632,-0.005039806767412003,-0.0006188141305996098
-0.012792648251270688,0.001107025757336011,0.005207174120041458,0.013219650771682856,0.010610165779189717
0.0054154391598255636,0.012661700478056925,0.006331259409303902,0.008706766007996025,0.002696196073965318
0.025777550140348104,0.03461656217258535,-0.00091507736387475,-0.0021883802938111874,0.00912606630930779
0.015815436192039067,0.015356931681288932,0.009388616007115713,0.007188637664576447,-0.040655656184079625
-0.019015403406728915,-0.04204786271800576,-0.021324883546261386,-0.018810866247374936,-0.045282347697884306
0.024214370296260057,0.0018447125096809902,0.01588965211227822,0.006287741359778609,0.005554051541219129
-0.01623084760396276,-0.011697769748019837,-0.002300095947216807,0.005635885135512719,-0.0020164591723227376
-0.025961961657241073,-0.0165487644593878,0.011181549236389587,-0.011147687045971688,0.015285941283105897
0.0028763393099640044,0.014709864100984182,-0.012311986558038557,0.01207414050802158,-0.0016440707690763556
-0.003951524184836019,-0.022623639723155287,-0.007386800517812597,-0.020329838309913528,-0.013217099838301882
-0.00812645658735578,-0.033934486504154426,-0.01709305058550481,-0.024169065201496975,-0.014272534926105251
-0.0007741444554373311,-0.008141903361135183,0.03525378019550485,-0.00038194752401143894,0.014657362048141387
-0.06533665840278913,-0.036997970859464324,-0.008341924043752558,-0.0096816192707736,-0.0034248463209672897
-0.02631755004222258,-0.009863607319010925,-0.006914071812416878,-0.03138657960200131,-0.0004406049020870828
0.00042565667103411364,-0.0011068319830503937,-0.0039452175183678495,0.004249708797243068,-0.0038787925977736837
0.03375398269675056,0.032750434088865354,0.010950629157951974,0.011108075144168561,0.022080581207724492
-0.006928219344290332,-0.011087175863478627,-0.0016133383283364333,0.011509293538794596,-0.01112648029022223
-0.007598236089184085,-0.010970428540893029,-0.006001772516101456,-0.009568182245808465,-0.013178124299116134
0.056100736337753476,0.04357625111587482,0.016604715133345938,0.025261197615987774,0.022360315748043647
0.038884926931508135,0.0490568406640024,0.009594538030466726,0.028012956647068155,0.011195958963286179
0.005709505398442172,-0.006958726202531684,0.0,-0.005759672994295695,0.0034331709365664764
0.018229968246130435,0.0024105585720284317,-0.010747842445926525,-0.008409022588999226,-0.012317132870083958
-0.008611000449785244,-0.007046572487037661,0.001829781307961298,-0.01451091829386153,-0.00827057946475973
-0.018059187751912176,0.00630796265391953,0.032876827114429075,0.003824472168441284,0.013622629132234332
0.00019091437771057151,0.006044774717191892,0.006299708528088699,0.012573166970314631,0.05724751138994377
0.0029904423756148546,-0.001390828496684371,-0.006919369864178626,-0.001881391329736859,0.004074334572065741
0.04846479299772444,0.020278575997271897,0.022893227999464694,0.039896906843500446,0.02118164299009595
-0.031098718495553346,-0.02702846391679503,-0.0033517287821570596,-0.013352640789823012,-0.0012716128574545849
0.007306151362911795,0.014647233786696079,0.021045778856015662,0.009185561852827817,0.006326062737425531
0.008740891281540542,0.01521014597829562,0.005206153365300947,0.011953844432769145,-0.003202462957541563
0.03244838837787967,0.004685405005976584,-0.014269131648216749,0.044372494067862256,-0.015587779044996197
0.0057143159120727205,-0.02098586574461625,-0.0034312696697280654,-0.018947076152694975,-0.0029815951430969267
0.025035479640997726,0.060666948402412046,0.029373752643800044,0.031368902403663634,0.018145098433259843
-0.00034643779277365727,0.005677642318480114,0.017769513494621858,0.020200846444554443,0.037231115726917174
0.010396782170836838,0.018504941073841596,0.0034917404298682175,-0.020579479358824537,-0.005089626378455225
0.012347786964661323,0.010880729947084555,0.007164101773582399,0.0017604012191658747,0.025654896600320498
0.004573971924997977,0.07707144368100605,0.0135148551574229,0.006802787593470416,0.0021375578284568153
0.01169200291496697,0.03393988645654589,0.010326803189135925,0.02454956290592092,0.024622925003219276
0.005111650875610829,-0.013130312325869475,0.0042671454622909,0.01373930382902655,-0.012636421741744286
0.0072968959887436124,0.009424382022576783,-0.014229139910560629,-0.009107749394489995,0.0063251357377578366
-0.020414920868215947,-0.01812358747748921,-0.003608715963854925,-0.0025713500611320717,-0.011210791408570286
0.01473392210601343,0.02200050881948301,-0.006539227740800735,-0.0026877423406436174,-0.011635229730306396
0.01264281497750197,0.039177289207859456,0.0045569401773009055,0.006819950786533857,0.01188511142897175
0.01193980262428096,0.003335533462307083,0.008770153934455127,0.005845103796895179,0.029660914743458777
-0.0014546713791541155,0.005249117373596901,0.01429005900392899,0.004181729869411122,0.055483482053611866
-0.039980569964068735,-0.01858060264571637,0.000886633739269449,-0.014872927666907065,-0.009371135379012574
0.01894002925644145,0.03063763028597366,0.002953062226947578,0.0063135906047036006,0.004695361096228146
0.02846120100334426,0.017380097001169492,-0.038570967959412616,-0.00856522327490472,-0.02058352376293404
0.00048260072387029673,4.22700628923689e-05,0.02439769993268981,0.005337545274875621,0.0009823567420617074
0.008040789025911543,-0.008076133981080535,-0.00747384576794019,-0.017515050679097866,-0.00595858049757958
-0.016272287632047577,-0.009250175944878203,0.0033132431702100895,0.009136533360523558,0.007491248207182499
0.002832646838652808,-0.00851903415087829,0.02381666098700075,0.009881834125998079,0.01243964878893511
-0.005975289390521943,0.004296085311397579,0.018766506602286626,0.008910480440099677,-3.4733729261327007e-05
-0.009563363856949447,0.0031975474933678694,0.013239960052525701,0.005364213273504781,0.0030282814325088836
0.025656554136599174,0.021923526727350096,0.012214758542462567,0.008515159069885758,-0.003852082123097289
-0.008876184888246708,-0.0014329965822350577,-0.0007483869791589104,0.004702575894173666,-0.012715534410682516
-0.002931002959970619,-0.005149390676803978,0.006365827428839843,0.00478700617064276,0.0011997036245525727
-0.029069113158450288,-0.014425128778824736,0.008837226514588181,-0.013710168204206452,-0.003947258192262382
0.014969712856191197,0.012139452967817155,0.0035960803552077536,0.004776676798352808,-0.0022291593346042138
0.012594592126137005,0.005486615308601728,0.01176046465851277,0.013888154273394404,0.015638867181065663
-0.004473258463512764,-0.003045558190044373,-0.0029059226664627236,-0.0035298482524280805,-0.0016061173520834915
-0.008000471039496082,0.001866860790995295,0.0021857708279180432,0.002114772908983875,-0.0015037840001133063
-0.024692045653715078,-0.015076458783542579,-0.0002726048741367171,-0.012292862429293283,-0.0021015235157604284
-0.025770293676600553,-0.018403077340150786,-0.009817284159560624,0.006890629218270217,-0.005685988477961645
0.002964996307336598,0.003022458395500749,0.010648985026166402,-0.0023872385662176976,0.0087189838029198
0.00591229408967564,0.008472329827471148,0.00690343595430698,0.0032065306543003214,-0.0006649040920737592
-0.031923436806869154,-0.015719693679958846,-0.018673871048333957,-0.011027098811916214,-0.02423228220882445
0.01041666666666674,0.025386074858138485,0.0017466590960923956,0.007864298665153813,-0.006710909887907679
0.022268035346097115,0.010426529083404024,0.01780313813496992,-0.00032065629672040075,-0.01633062004599528
-0.006915213547601051,-0.004288984376389582,0.012434152301023627,-0.0021919486416689393,-0.0041504626404738065
-0.007485690158583025,-0.01629134875724736,-0.01721206587506774,-0.0164487356217784,-0.01840441820520744
-0.013564032360548595,0.008930931713661439,-0.00392228415367013,-0.004194606801970702,0.004771882950408646
0.006875320016149322,-0.0018477958226761348,0.0021978480457285343,0.0038839824307881354,-0.006394644831612228
0.01642331597529667,0.012269208968571865,0.0024670778057915843,0.012424380481292019,-0.0035755060485281875
0.011756524141501412,0.028025835272928568,0.012760933486108295,0.019538215925332336,0.005703531633616699
-0.014997109587815194,-0.017333424245960294,0.0011699846893169497,-0.01171999273276303,-0.003755727343358828
0.030915806242261645,0.009808871333003566,0.005573561768672519,0.012179482032790956,-0.005051635940148125
0.012570524664166749,0.01363241353430178,0.0023243518476279146,0.005277601969128076,-0.0020081766213007057
-0.01475259659431627,-0.015464294709642834,-0.009275784625157435,-0.012337206264955936,-0.007479410333759318
0.007571539328094401,0.003425486761345242,-0.0023406733464048646,0.006963253947715575,0.006655921174634871
0.0065612267500638755,-0.002664449303347416,0.0011730463815196046,-0.010293480676800248,-0.001975942362426819
-0.03064237476621612,-0.002838539745732449,0.0017125011729384187,-0.001973491866939847,-0.0037694979571182285
-0.010632829167399604,0.010381790798144053,0.00845782804082984,0.0005878634188720699,0.010472085086308036
0.018008632613039532,-0.0044746484620629134,0.013918602535357039,0.0017091652343996788,0.00934214554206969
0.007532486660223547,0.0357083420831068,0.010559635784579635,0.033697637424191296,0.03125244498533575
-0.007816068280653288,-0.009001052903994555,-0.03883663492987233,-0.024500954879583148,-0.01845936329392306
0.004909236410347573,0.015773257116357797,0.0038956424323872696,0.01110409293316672,0.013919776653334992
-0.004771620276081356,0.0008781772382731035,0.0023463767231546306,0.0021441480904500487,-0.003541700680193771
0.010730622329862216,0.017309503232703305,0.006302304852795704,0.0018786202087714976,-0.007291748088501859
0.002710616639816754,0.013290376261886339,0.004294560372941625,0.010052570184578169,0.002989804965054521
0.016501503902923043,-0.008511844008947111,-0.016035661469933182,-0.04599833999585745,-0.00850107793209487
-0.018061991853787096,-0.0134238806445105,-0.015029389271961624,-0.007405378378378291,-0.0186697266620649
0.009987045308063935,-0.02332886800219114,0.01020315276952699,0.002232685230281417,-0.008926267506736307
0.010614491620111632,0.01611396541200394,0.0003639672363244806,0.00700939496340891,0.004617757526305333
-0.001326644599004223,0.011973849329955044,-0.0005457976979116319,0.005557648458882625,-0.008623268068046808
0.0009409830412714371,0.01943010707673265,-0.012377139034687068,0.03697144753717829,-0.004866417577244819
-0.009677597636701951,0.003221990793563334,0.0006450331914402696,-0.012988331177231638,-0.012167897011880036
0.04863742965560158,0.01423925464913145,-0.015839332013604657,0.007182531006015402,-0.006470741177840966
-0.044411290861489205,0.0092324662221972,-0.013942228484825514,-0.0174379573294573,-0.004825843439543287
