AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,TRV,UNH,V,VZ,WBA,WMT
135.018158,232.175476,144.619583,133.720001,202.250824,168.550003,42.668869,161.531418,95.879997,55.869747,286.020691,276.245453,183.154007,133.759827,37.753811,167.772552,112.552254,58.820938,236.268768,131.426544,83.40062,250.520737,112.768959,163.787338,459.815308,195.376495,46.996029,39.783379,118.415916
129.66449,227.37587,135.995026,133.360001,191.244843,159.850006,42.201267,152.897263,94.279999,53.933132,281.00174,270.053558,178.113983,132.40329,36.474182,167.861389,110.621292,58.229473,232.59964,128.109833,83.656845,243.76416,106.486351,159.671402,453.266113,188.294891,46.699615,38.748009,119.645912
131.159927,231.327911,142.601913,136.800003,189.133972,163.259995,42.269459,145.915207,94.339996,53.300575,275.884186,267.357544,177.93573,131.768951,36.112766,167.249481,110.231194,58.584354,231.798569,127.033592,83.39077,246.430954,106.705032,160.166107,449.261078,189.251038,46.88129,38.406147,117.334724
135.456818,234.964584,143.175552,136.75,192.796082,166.830002,43.000088,152.022034,93.290001,53.475746,280.834076,265.846619,178.737778,134.530807,36.855137,170.753159,112.961861,59.836281,236.951172,127.199913,86.751228,252.490997,108.037117,160.908157,477.3461,193.613556,48.430294,39.168018,121.183395
134.938416,236.669571,142.809601,137.160004,184.41153,167.449997,42.444809,145.413681,93.5,50.935772,280.567902,265.629364,175.985077,133.779343,36.513256,173.447571,112.327957,60.279881,240.38295,127.581482,87.864822,251.883987,104.299355,161.422638,486.648163,193.045837,48.564159,39.509884,119.715347
137.849533,239.57695,140.099594,133.970001,175.418228,173.050003,41.821342,140.064041,94.300003,49.690113,282.17514,271.989136,172.85611,135.106598,36.542561,177.316422,111.099144,60.999493,240.897232,127.336891,90.663559,257.585754,107.361137,158.078445,496.715454,195.854568,49.807186,39.939659,122.621681
141.229233,241.824005,144.550339,141.529999,182.114105,185.919998,42.961124,142.365173,97.779999,51.714306,298.523651,279.474731,178.252609,138.63945,37.714737,179.912109,114.414963,62.14299,245.169647,131.426544,91.777145,266.382294,112.242096,164.954865,492.571259,204.689133,48.726711,40.681995,122.720879
141.229233,241.311523,142.710709,138.720001,184.175873,181.309998,42.639645,145.118668,96.610001,50.818989,296.581146,279.168579,176.539566,139.361618,37.734272,179.744324,113.498238,62.014835,244.309235,129.929626,93.038559,263.586121,109.846352,165.716705,502.529205,202.746918,48.726711,41.209442,123.117645
137.022064,239.99086,140.633698,138.699997,184.02861,171.460007,41.947987,147.449295,95.919998,51.12067,295.309174,266.78479,174.222549,138.44426,36.90398,174.631897,112.952103,61.393799,240.155502,127.513,90.555161,255.217514,102.172012,165.696915,505.291992,197.328659,48.248619,40.00803,121.381783
138.80661,241.883133,137.943466,138.449997,180.140671,170.610001,41.772629,144.538452,95.650002,50.58543,299.046265,270.458435,171.499557,137.321945,36.425343,174.681244,112.444984,61.837399,245.011429,126.965111,91.166153,258.978882,102.639236,164.044586,512.517029,198.70314,48.707584,39.920124,120.93541
136.304245,239.78392,137.615845,136.720001,175.506592,165.039993,41.53883,142.375,94.400002,50.225353,292.873627,270.853455,172.103561,137.79039,36.542561,175.194458,109.821594,62.014835,244.160889,126.612892,89.845619,255.56575,101.595444,167.33934,510.44986,196.103561,48.525913,37.01915,120.59816
138.507507,242.001404,139.38295,139.839996,175.045135,168.199997,41.499859,144.076279,96.139999,50.303207,295.052826,275.603516,173.390808,137.722076,35.497372,177.178253,111.225937,63.463917,250.173935,125.712784,91.077461,258.302246,100.581482,169.36763,514.196594,198.384415,49.376907,37.663811,121.639671
141.129532,243.164337,138.638382,137.699997,170.59758,172.199997,41.244293,140.290222,97.18,49.368965,293.051147,280.195648,170.400436,134.306335,35.839252,175.816254,110.802872,62.37957,249.511307,126.417213,91.294266,261.556152,103.702904,165.429764,502.111816,199.738983,49.166546,37.614971,123.24659
142.485382,241.705734,137.149246,136.309998,169.173981,172.729996,41.961845,138.441452,96.080002,49.806892,289.65918,280.047455,171.50946,134.75528,36.132301,175.974167,110.084656,62.507717,248.690445,127.033592,91.777145,264.899597,103.613441,168.101181,512.099609,200.316666,49.252602,36.901936,124.119484
145.904968,243.84436,140.008392,139.970001,176.998932,176.639999,42.482803,141.135941,97.43,50.877377,294.43158,283.118774,172.08374,137.439056,37.255634,176.171555,112.868988,62.014835,250.154144,127.239067,91.658897,267.078796,107.490372,167.834045,511.195251,201.98996,49.097691,37.321945,124.307953
146.59285,244.889038,140.733093,139.070007,175.840408,175.5,42.649902,140.398407,95.860001,50.001526,292.331329,282.901489,171.638168,137.087723,37.109112,175.954422,112.514801,62.241562,250.450851,125.937805,91.432228,266.342468,107.29155,167.210709,515.418945,202.756897,48.884689,36.67728,124.387314
144.429459,244.199173,139.561646,136.990005,171.834656,174.360001,42.512295,139.159317,93.639999,49.641453,289.08725,282.82251,171.143082,137.604965,36.337429,176.023514,111.039001,62.044407,250.490402,126.221527,92.930153,263.207977,104.488235,166.735809,513.749329,204.240921,48.894367,36.56007,124.436897
145.416443,243.400879,138.171783,147.149994,171.314316,166.330002,42.128948,136.612335,93.599998,49.06728,288.44635,281.568298,171.905533,135.828781,36.347198,173.556122,111.147224,61.778252,248.71022,127.385811,92.240318,252.421326,103.146217,163.530106,511.234985,204.001892,49.165466,37.087524,124.059967
145.047577,243.519135,138.390182,143.949997,170.705597,163.490005,41.971676,135.6978,92.940002,48.337402,286.099548,283.602631,169.192429,133.876938,36.347198,173.151474,110.104324,61.492378,249.887115,125.595367,92.407845,251.476013,104.488235,161.590866,498.136597,203.334564,48.904049,36.374493,124.357552
148.018524,242.040817,135.491348,147.149994,166.847122,161.039993,41.607986,133.681854,91.839996,47.588062,277.659058,285.874023,167.845764,135.71167,36.835606,173.388336,106.257416,61.295223,249.817902,125.536659,92.516251,252.82933,102.609413,154.031738,499.319214,205.08754,48.884689,36.003323,126.787758
149.713333,245.096024,141.447891,147.740005,170.224518,167.380005,42.335361,135.363449,95.199997,48.220619,289.767639,288.767517,171.103485,136.55098,37.724503,175.90506,111.127548,61.610668,252.20134,127.317329,93.580566,255.456329,104.08065,154.526443,526.470093,209.201035,49.397835,37.14613,128.027679
146.622787,240.316101,141.298981,147.720001,170.332504,167.889999,41.873379,137.261383,95.699997,49.11594,297.054474,289.399506,169.271652,134.804077,37.812416,171.957245,109.986267,60.772766,249.639877,126.123703,90.998619,252.998474,103.325157,153.349045,516.154297,206.382355,48.681362,37.429386,127.730095
150.540817,243.745819,146.709503,156.130005,177.450699,173.809998,43.278988,142.20784,99.610001,51.04282,313.610077,296.095032,175.48999,127.728638,39.287407,169.450394,112.711563,61.64024,253.674927,129.274109,91.018333,258.252502,108.544098,156.673477,530.147156,212.80658,48.845959,37.702877,128.513718
152.574615,243.065796,147.851151,158.380005,177.925247,182.449997,43.377285,144.086121,103.349998,51.140133,316.962646,298.534302,176.509872,126.069565,39.619522,168.483185,112.691895,60.624901,251.776077,130.135071,88.347702,260.979004,110.452736,156.525055,516.253662,212.517746,47.509834,38.015438,129.584991
154.877594,242.228073,149.092102,161.410004,178.93367,185.350006,43.819607,142.984711,104.18,50.020992,321.981567,301.200684,178.262497,124.088448,39.668362,169.075348,113.459305,60.486893,250.678314,131.054749,88.830582,263.536346,110.959724,155.169571,519.22522,215.326477,46.144665,37.566132,131.479568
153.621414,242.395615,151.901596,158.160004,176.590576,182.470001,43.701653,141.794815,102.720001,49.485741,319.40799,302.770844,179.68837,125.161957,38.291058,169.874771,112.908348,60.713619,251.192596,131.221085,88.801018,259.078369,108.474518,154.763901,518.181702,212.84642,43.036724,37.761486,131.142319
152.484894,245.125595,152.675949,156.639999,179.744339,177.289993,43.583702,146.013535,102.690002,50.196163,319.595337,302.336334,179.480423,125.444969,38.251984,170.210342,113.360924,61.305077,247.622345,131.221085,89.214912,257.555939,108.63356,158.286209,526.191772,213.414139,43.336864,37.849396,130.953857
151.138992,247.51062,148.744644,155.919998,179.170929,170.460007,43.082401,144.872833,99.779999,49.923668,314.103088,294.465637,179.638855,124.996063,38.056622,171.414429,111.589958,62.310566,254.258438,137.707779,89.963882,250.660034,104.577698,159.156891,528.298706,211.641266,43.491779,37.947067,120.994934
156.313202,248.08223,150.531601,156.089996,183.145264,180.300003,43.878582,146.780594,103.5,50.838451,320.009491,295.186554,181.856857,126.011002,39.248329,170.940674,113.380592,62.113411,256.038635,135.858627,89.904755,267.417145,107.22197,157.277023,531.299927,209.629333,43.482101,38.308472,125.567688
156.871521,246.140701,151.037903,159.089996,185.705826,181.289993,44.841866,147.891815,104.900002,50.896843,324.515656,295.897583,188.570297,126.108604,38.78923,171.927643,112.957535,63.148468,260.558258,137.335999,88.633484,275.049377,111.566116,154.09111,538.13739,210.505814,44.101749,38.523357,128.702179
162.015808,243.893646,152.904297,159.309998,195.997559,184.020004,44.59613,161.059387,106.099998,51.782429,328.735962,297.191254,190.570465,127.640793,35.468067,172.243469,113.498657,63.256905,260.469269,140.143967,88.042198,279.358093,114.240196,157.01976,538.982178,211.262787,44.721405,38.699173,130.983612
161.018845,242.090088,152.219299,169.070007,192.646072,182.979996,44.507664,157.843704,106.220001,51.052547,327.444214,302.010468,190.105087,128.860703,36.102993,171.641434,112.367218,63.601925,261.319794,140.261368,87.243973,276.64151,113.623871,154.615509,532.065186,210.515762,44.789173,38.962898,131.46965
159.523407,240.385101,150.501831,163.279999,181.425018,183.789993,44.153805,156.49646,104.709999,50.166965,323.302856,296.964081,187.26326,128.636246,35.175022,170.664337,110.615936,62.734447,258.174805,138.686157,86.337341,273.467255,111.108833,155.050842,532.144714,205.436127,43.89843,38.142422,131.608505
165.624817,243.56842,154.304062,166.639999,180.792297,189.649994,44.930332,152.779266,109.019997,50.108578,328.519012,302.553589,189.619873,129.153488,35.673199,172.312546,111.776894,63.010464,259.203369,140.38855,86.347191,281.07959,113.603989,156.445892,537.302612,207.647263,43.888748,38.279167,129.446121
165.305786,243.410736,155.733643,166.5,181.553543,191.270004,44.605961,148.629349,108.120003,49.62199,327.237152,303.343658,190.550659,128.470337,35.184792,169.549072,110.547066,62.764019,257.769348,144.918488,85.558807,282.253754,113.802811,156.03035,530.445251,212.61734,43.017361,38.074047,124.555931
165.076172,242.691284,156.369003,165.039993,183.283661,190.169998,44.242271,151.08783,106.629997,50.108578,329.998077,305.832245,190.382339,129.2901,34.918392,168.87796,113.892212,62.478146,256.374878,144.223831,86.140244,281.517395,113.196411,157.277023,531.747131,215.007751,43.520828,38.083817,125.557777
164.596954,243.716248,156.140671,165.889999,183.698883,189.75,44.252102,150.861664,109.110001,50.750866,330.007904,308.083832,192.065643,129.416977,34.908524,167.979813,112.504951,62.073982,253.971619,145.270706,87.204544,278.940155,113.325645,158.286209,533.277649,212.467941,43.123863,38.562428,126.57946
164.646866,244.770782,157.649658,164.850006,183.916397,182.240005,44.153805,152.82843,108.129997,51.305576,331.920837,301.40802,192.184448,127.944542,34.059986,167.960083,113.518333,62.152843,257.195709,144.644531,88.219589,280.9104,109.458656,161.195084,533.933594,209.420166,43.259415,38.220562,127.829285
168.959732,248.446884,161.26329,169.020004,188.553101,188.610001,45.235046,153.231628,112.43,52.590164,343.053253,307.698669,195.293625,129.950623,34.898655,168.443695,116.479774,62.744308,258.481384,146.15126,87.894386,287.736633,112.470734,163.262955,534.390686,211.252823,43.414326,38.972668,128.097107
168.210968,244.760941,161.809311,167.880005,191.795837,186.729996,45.117092,156.968491,117.690002,53.777428,346.770599,306.819794,197.542618,130.978363,35.115726,164.959732,118.201538,62.320427,256.424316,146.425186,87.638161,285.607147,113.425049,167.02272,529.560791,210.609253,43.356236,39.138714,129.332458
171.814987,244.800354,164.638672,169.990005,194.603561,189.889999,45.81498,157.194672,121.57,54.429455,348.880768,310.967499,199.891113,132.431046,35.628796,163.143753,120.159424,62.793594,259.292358,148.949448,89.6978,290.473114,115.3834,169.743607,540.333679,210.858704,43.71447,39.646629,131.723434
172.903183,247.451492,164.201859,170.470001,193.723679,191.059998,45.795322,154.20517,124.260002,53.855286,350.882385,310.690948,201.264389,133.340195,35.855732,163.923431,120.4841,63.582214,262.516479,148.156937,89.283897,292.025421,115.63192,170.337265,541.267883,215.937347,44.111435,40.115475,132.102005
172.743439,249.491562,164.152222,172.080002,195.275848,189.589996,45.972252,153.811813,124.959999,54.604626,350.014679,323.30188,202.677475,134.951004,35.707729,165.38414,121.635223,64.104668,263.357117,147.012222,89.274048,291.269165,117.361626,171.682861,542.738708,216.655746,44.343803,41.062927,138.846573
174.260925,248.865875,162.712708,167.199997,193.703918,187.960007,45.864128,155.080383,122.809998,53.972061,348.801819,321.702057,201.791809,136.166504,35.303192,165.393997,120.612,63.956799,263.881287,144.243393,89.717514,290.501343,116.347664,172.11821,541.625671,214.041595,43.89843,39.920124,138.996017
173.861588,247.991882,163.457275,168.690002,195.107788,187.929993,48.527905,157.799362,122.669998,54.51704,349.570953,321.158905,202.727234,137.431442,35.717598,164.594574,119.67733,64.291969,263.64389,143.509598,90.072281,289.354553,115.323753,172.266602,541.844238,214.769958,42.784992,37.795135,138.547714
171.235947,249.143951,161.064758,162.919998,193.37767,183.770004,47.869331,156.479568,120.139999,54.001259,344.394257,317.317383,200.577759,136.73967,34.908524,167.101425,116.715897,64.242676,263.60437,143.519485,90.742401,285.345856,112.490616,170.81218,544.92511,212.345383,43.007679,37.775368,136.505402
167.292496,245.211044,156.557632,158.979996,189.581299,176.979996,46.896217,155.695618,115.940002,52.950233,337.639893,308.320831,196.875885,133.952911,33.389046,166.515213,114.787521,63.28648,260.053894,139.951279,89.83577,276.969452,109.687286,167.349228,541.198364,208.14476,42.765629,36.875954,134.064606
166.953049,242.797668,156.190323,160.070007,194.969376,176.0,46.601334,160.746567,114.860001,54.127769,335.431152,303.076996,196.587296,133.152451,33.497581,165.06459,113.656075,63.35548,257.670441,140.109421,88.889709,275.663147,110.025284,166.508224,532.482605,206.338806,42.087887,37.00444,133.49675
167.252548,242.817535,157.97728,163.600006,191.954025,180.009995,46.267136,161.937347,116.410004,52.784798,337.166595,304.271912,196.826126,131.660233,33.408779,164.518112,113.931564,63.444202,257.986908,139.407639,88.702477,275.014984,110.750969,166.706116,533.13855,206.209091,42.165344,36.342236,134.463104
169.748413,243.99939,161.054825,169.380005,196.620407,173.910004,46.463722,163.356354,117.459999,54.264011,341.653046,305.921112,199.453247,132.401398,34.425053,166.058167,116.637199,63.749786,259.668213,141.107727,88.958694,278.066376,112.550262,167.190933,538.216919,209.352066,42.3493,36.371887,135.359711
163.349014,239.003799,156.170456,164.529999,189.739471,165.229996,45.107262,162.155655,114.07,52.99889,331.703918,294.386627,192.119171,128.843826,32.915443,163.216507,112.819786,62.21199,254.11998,127.64537,87.963371,267.336609,107.639473,165.073578,525.973145,202.437515,41.874882,35.581192,131.105759
161.112747,237.742493,153.420517,165.419998,189.601059,160.210007,44.930332,163.366287,113.529999,52.132771,329.258545,292.628784,191.4823,128.774643,32.501038,161.954651,112.544312,61.837399,252.844193,124.976624,86.317627,264.48465,107.241844,163.609253,526.48999,201.878769,41.952335,35.541656,132.380951
158.646835,237.484253,153.539658,162.210007,184.816055,159.669998,44.468353,159.38707,112.43,50.663548,328.972595,289.448914,189.770676,128.053238,31.830099,161.388306,112.563995,61.265652,250.69809,123.414902,85.617935,262.230988,107.22197,161.72937,519.602905,200.930893,41.177769,34.770733,131.982452
156.959625,238.656189,150.898926,160.25,182.611404,156.119995,43.957218,156.846725,112.080002,50.288845,330.502563,286.685638,188.427261,126.936554,31.494633,160.305298,111.894966,60.831909,250.867126,122.910805,84.120026,260.735199,105.820297,159.928635,516.114563,198.266846,40.480663,34.65213,132.0522
157.69841,243.820618,150.015381,153.660004,180.367188,153.529999,44.517498,154.346054,112.529999,49.263348,331.327148,291.605835,189.800522,128.132309,31.336765,164.279648,112.662376,61.117786,255.033661,124.175987,85.884018,259.668213,105.860062,161.57106,520.755676,199.683685,40.480663,34.8498,133.974945
155.551956,240.712021,148.704926,151.820007,178.775482,153.690002,43.829437,156.638336,111.199997,48.622414,329.320313,290.144684,185.979248,126.284332,30.803961,161.696335,111.875282,60.279881,253.084641,120.242058,84.977386,255.340408,105.416428,160.977402,513.152954,197.318954,39.986877,34.859688,132.500504
154.274078,240.563065,147.523575,152.389999,178.607407,151.720001,43.711483,155.913925,110.089996,47.912453,324.362793,287.798889,184.695541,125.226944,29.955421,162.133499,111.904793,60.309452,252.965317,115.250504,85.164619,252.5383,104.828239,160.166107,514.474792,198.197006,39.793236,34.909103,131.842972
155.701721,243.115479,151.14711,155.949997,178.80513,153.279999,44.252102,153.919373,112.690002,48.287155,328.406281,295.681183,188.168518,126.205276,30.241556,163.017807,114.029953,61.423374,256.972748,119.154793,85.608086,257.364716,108.148048,162.283447,518.450012,199.973022,39.773876,35.660263,135.230209
154.204208,243.770966,152.407913,157.789993,181.069107,156.899994,44.59613,154.752914,112.330002,48.711159,333.194885,298.096588,186.904724,126.956322,30.340223,164.32933,116.686386,61.236076,258.623444,117.889595,86.150093,257.793488,108.397285,163.696411,524.243958,200.26239,40.006241,35.541656,135.917618
157.109375,245.995636,157.292282,157.520004,187.337097,162.589996,44.989311,158.742065,115.18,49.805676,337.884155,297.967346,190.755859,127.667839,31.040762,164.647278,117.247185,61.433231,258.066589,121.67527,86.071259,263.716797,110.630424,163.338181,522.728638,204.742371,40.896996,35.818401,136.32608
163.159332,235.994522,161.273224,158.720001,190.21402,165.630005,45.608562,161.25264,116.389999,50.219822,340.347961,295.750793,191.094193,129.120529,31.139429,164.577728,118.634438,61.610668,258.911835,122.811966,86.879349,265.900635,112.03611,164.51236,529.617371,206.169189,41.400459,36.203865,137.551468
153.58522,225.308136,154.224655,147.309998,182.215927,158.100006,43.357624,158.186356,111.760002,47.202488,326.250458,276.258698,184.078552,125.750694,28.899681,160.295364,114.512039,59.609558,252.905655,119.075714,85.026657,251.28186,105.396492,161.41774,512.380554,199.224701,40.422573,34.335854,134.712158
155.05278,226.559509,155.16777,149.259995,182.552063,160.279999,43.210182,162.016739,112.5,46.413647,325.127808,274.678253,179.092972,126.185516,28.791145,163.604019,114.246399,59.925003,254.287872,116.169739,86.377701,251.5112,106.672577,162.432693,508.2034,198.965286,39.967514,34.365501,134.413284
152.117645,226.102661,154.999008,149.779999,180.416611,154.779999,42.551609,159.38707,110.769997,46.255878,329.459381,269.907135,175.998123,124.011429,28.455677,164.021317,115.968163,59.110775,252.050476,115.072586,86.179024,244.69043,105.177162,163.348145,521.302979,194.93428,39.725464,33.831783,132.968735
150.450424,229.558853,151.9711,144.289993,177.430939,151.509995,42.56144,155.249069,108.25,45.772709,324.084625,274.310486,176.485748,125.770454,28.850346,166.525162,115.19091,59.120708,253.482407,115.260391,87.142639,244.052231,103.801392,161.527191,519.418823,192.868912,39.938469,33.871319,132.689789
154.224152,229.181442,154.234589,144.880005,180.040924,152.830002,42.56144,155.695618,109.169998,46.088249,326.518677,278.733734,177.759506,126.225044,29.047682,165.213623,116.253487,59.567539,255.570648,115.290039,86.06974,243.83284,106.881935,163.477493,521.94104,192.699295,39.928791,33.752716,133.825516
156.640152,226.152328,152.368195,145.940002,175.967743,149.800003,41.853722,155.080383,107.57,45.447311,321.15387,272.521332,176.147385,124.81189,28.574078,163.912018,113.961075,59.478172,253.96965,115.171425,85.43396,241.768661,102.10659,160.154022,521.193359,191.641663,39.299454,33.594578,133.048431
153.465424,222.924561,147.632767,143.289993,169.996368,147.630005,40.880608,153.820129,104.489998,44.352791,318.620453,269.936951,173.450607,123.458031,28.090607,162.232864,110.674965,58.981693,249.673859,113.481216,83.973633,238.278488,99.484642,156.283249,510.506317,186.602921,38.224743,33.041092,134.263855
152.487045,226.192047,141.993912,138.710007,168.612274,150.149994,40.448112,153.70105,102.160004,44.145718,310.881226,267.521576,172.405716,123.833549,27.695938,165.114258,109.415619,58.842674,246.551437,112.818977,86.934021,240.30278,98.248436,156.223557,515.869812,185.375656,38.660439,32.932369,132.889038
150.180862,225.417374,139.243958,131.259995,162.373962,147.009995,39.966469,143.658737,99.5,43.287849,300.002563,269.31073,170.54483,121.264191,27.153267,165.650803,107.379021,58.187325,244.572586,111.682281,86.208824,237.251389,96.723114,154.71106,512.031555,183.549744,38.263477,32.448074,129.571533
150.520309,225.318054,136.454315,127.339996,160.772369,146.320007,39.887836,139.877991,98.120003,42.784962,292.700439,264.976929,169.241226,120.572441,26.610596,164.637329,105.06694,57.462463,242.394836,111.692169,85.61277,236.7827,95.766052,149.855209,506.797729,180.187256,37.692234,32.3097,130.816849
151.508667,224.444092,136.494034,127.510002,160.594421,148.889999,39.828857,139.937531,95.849998,43.179382,289.481567,267.074249,169.241226,120.305618,26.531662,163.882217,104.142105,55.98296,235.37439,111.109001,85.275009,235.745636,95.995346,150.49205,506.807709,177.473312,37.653503,32.052727,130.458191
149.591843,229.399948,139.541794,133.440002,165.853958,150.169998,40.634872,144.66098,99.400002,44.421814,298.830261,280.493073,172.982895,121.313599,26.768463,165.293106,106.247581,56.578732,235.613052,112.957352,86.208824,240.392548,98.397972,152.163727,512.360596,178.780396,38.137604,32.813766,132.610092
142.244034,226.847534,136.791855,125.330002,164.015106,146.809998,39.878002,143.658737,97.449997,43.544224,294.180725,276.656281,169.241226,120.196907,26.028458,163.474838,104.447113,56.171619,233.087265,111.000275,86.06974,236.832565,95.038284,153.915024,507.266266,179.658432,37.411453,31.182962,131.753311
137.971115,223.858109,133.932724,121.080002,162.21579,143.839996,39.31773,142.567184,94.330002,43.317432,291.140686,274.28067,166.156326,117.410133,25.426588,162.312347,102.813889,55.625496,229.447769,109.2211,85.553169,232.245483,82.865654,152.442337,503.487946,177.253799,36.762756,31.034708,129.212891
142.214081,228.863647,139.005722,126.050003,169.284546,147.899994,40.585724,150.565308,97.129997,44.648605,297.200928,281.994019,172.196732,120.078331,26.610596,162.153366,105.991776,56.25106,234.022003,111.909622,86.973755,240.063461,85.138672,156.293213,513.925781,181.244888,37.914921,32.052727,132.032272
145.858047,231.425995,144.406311,133.509995,177.589111,155.729996,41.48851,156.420029,101.440002,45.969921,312.818512,287.818756,177.32164,124.021317,27.33087,164.557846,110.950447,56.380142,237.164307,114.281845,87.808228,248.180588,88.368759,160.671448,521.562195,185.235962,38.544258,33.001556,133.745804
146.157532,232.22052,143.324203,132.110001,176.353317,156.229996,41.657166,157.31311,100.800003,45.417732,306.986755,288.107025,176.943497,124.258484,27.271667,164.051117,109.580574,55.843948,237.750992,113.837051,87.808228,248.49968,90.821228,159.746033,525.450256,187.251465,38.147289,32.774231,132.420807
145.189148,229.360229,141.348618,132.199997,176.778427,155.460007,41.190887,160.180923,100.040001,44.885262,302.684998,288.643799,174.186981,120.789848,26.817799,160.871643,107.347069,54.642464,233.435303,109.833931,86.864479,246.096451,89.894073,158.402725,517.534668,185.176102,37.25433,31.874819,131.185455
139.857986,227.463287,137.993103,129.789993,175.532745,150.289993,39.950798,158.801605,97.160004,43.790737,299.118347,282.610291,170.574692,117.420021,25.377253,159.172607,105.202911,54.126125,231.884048,106.275589,87.023422,233.581741,86.893288,156.104156,503.298523,183.420029,36.279648,30.164946,128.077179
140.187439,230.561935,136.513885,131.899994,176.639999,145.639999,39.573807,155.933777,95.160004,44.254185,298.581879,280.761444,171.052338,116.362625,24.864183,159.381271,104.220161,54.006973,233.634186,107.204712,89.884476,228.605759,86.424728,156.701172,497.326904,181.773697,36.053211,31.469589,128.834335
138.749832,243.761032,136.355057,131.570007,177.707748,142.570007,39.266266,155.963547,93.099998,43.337154,292.293121,281.188873,172.773911,116.412041,24.706316,161.686386,101.212379,54.09634,235.722427,107.580315,90.450722,224.77655,87.720741,158.671402,498.274017,178.740494,35.383736,32.230633,132.171738
138.110886,244.754196,135.749466,130.419998,177.460587,142.289993,38.958725,156.429947,93.410004,43.199104,293.385956,278.833099,171.947952,116.184746,24.992451,161.646652,102.850288,54.75169,235.732361,107.689041,89.82486,225.115585,88.239159,158.372879,498.423523,177.842499,35.127758,31.568426,130.677368
142.753204,249.938492,141.061066,132.399994,181.059235,145.440002,40.288101,164.011292,96.639999,45.279678,305.069336,281.129211,176.684769,120.355026,26.067926,164.090866,108.568054,55.476551,245.368103,112.937584,91.881241,233.581741,89.285942,164.691467,508.342957,184.248184,35.836617,33.258533,131.783203
138.150833,249.620667,136.337433,133.149994,176.165482,142.220001,39.881351,158.910751,94.449997,44.490837,298.035461,274.7677,173.311279,118.625648,25.564722,163.405304,110.37471,54.592819,241.798218,112.314873,91.57328,227.917694,87.282097,162.492401,511.55307,182.212723,35.816925,32.853302,129.94014
142.174164,251.199783,141.051086,136.089996,178.745819,147.179993,40.97263,160.071777,97.330002,44.628883,304.71167,279.568695,176.177246,120.088203,26.067926,165.521622,115.01046,55.297817,245.099609,112.542213,93.500511,236.862488,89.694687,163.984985,520.276184,184.836868,36.604542,32.616093,130.876617
143.511932,250.395325,145.485733,137.339996,181.464569,153.529999,41.458748,161.470947,98.480003,45.733269,311.805176,283.345825,179.003418,121.491478,25.525255,164.945343,117.968605,56.042534,247.794434,114.608025,93.987289,237.829758,89.405579,165.945236,520.605164,186.752579,36.496246,32.714928,133.636215
143.62175,246.492218,143.472702,138.389999,182.314804,153.669998,41.548035,166.710419,98.989998,44.500698,309.72879,273.833374,178.406326,121.066544,25.653522,163.63382,115.655701,55.565914,249.345703,112.878273,92.646172,235.81543,88.298973,173.30864,518.721008,185.994278,36.003983,33.001556,133.257645
143.152527,245.757278,141.928055,139.130005,178.48877,157.5,41.379383,167.663055,98.589996,44.303486,308.784973,267.83963,176.774323,126.78833,25.732456,164.051117,115.278481,54.692116,248.371201,111.800896,92.328278,235.486359,86.564301,170.024948,519.279236,186.802475,36.42733,32.971905,133.586411
147.026108,250.216568,139.556259,141.320007,189.317139,160.169998,42.460743,171.86058,102.040001,46.216434,322.981873,273.873138,181.919128,128.369461,26.610596,167.628036,121.333755,55.565914,253.12442,115.458069,95.040306,241.439575,88.229187,175.358444,532.089722,189.945435,34.802864,33.90097,136.28624
149.202484,259.53241,141.140793,142.050003,190.392014,160.649994,43.194878,171.801041,101.720001,46.384064,326.558411,281.556671,185.989197,131.126602,26.817799,169.883469,121.482651,57.164577,253.890121,117.009895,96.729126,246.555176,87.740685,178.900833,539.935547,190.284698,35.413273,34.28643,138.886429
152.087708,258.211487,146.512161,146.649994,193.915207,165.270004,44.008377,173.587219,104.360001,47.18277,330.234314,288.514557,188.725784,131.36377,27.044733,169.615219,121.800308,58.534863,254.297806,117.12851,97.066879,249.955582,91.439331,175.219147,538.559814,193.946503,35.86615,35.106777,139.543961
149.102661,264.835876,146.37265,133.789993,196.025146,159.910004,44.028221,175.730637,104.629997,47.32082,333.502869,288.405212,189.342773,133.419266,26.847397,171.105591,123.199974,58.97176,255.172867,121.2799,97.762276,230.669937,92.107285,175.527603,541.500732,202.876541,35.86615,35.096893,140.609924
144.560196,265.401978,146.462341,139.759995,211.133087,159.75,44.067898,176.534424,104.440002,46.955975,334.983154,289.309753,195.532471,133.182098,25.919926,171.204941,123.686378,59.110775,263.625275,121.378746,99.083519,226.112778,90.262947,176.72168,540.134949,203.834396,35.620022,35.255032,140.201462
155.482086,271.936951,149.920349,143.839996,218.29892,163.020004,45.278229,178.598465,105.949997,46.817928,339.592926,296.854095,203.93132,136.878021,28.682611,173.74852,125.155525,60.332111,272.982574,125.134766,100.106735,235.207138,93.542877,181.06012,549.545959,208.873138,37.086956,36.154449,141.974777
