DJI,SnP
-0.014308015765714055,-0.015803828147935794
0.00114902813549711,0.00020493249751241116
0.0032904485558278296,0.012293430527319904
-0.009959036111812591,-0.011051165050072198
0.002563386241407173,0.0034292601393990374
0.012039146463457051,0.017167022093900863
-0.003961565755943419,0.0026580338125072878
-0.0025173803629873204,-0.0042353579055200985
0.004193757571417933,0.009812213382725421
0.008103072701334035,0.012711265115621373
-0.002966907852612777,-0.008025941378768664
-0.004018579900724517,-0.0033986968362421655
0.01587330423736999,0.015901430554850382
0.0018558673994382158,0.006333583200252235
-0.009585147017115325,-0.012108126781241846
-0.00270769818763017,-0.007094275623317103
-0.0043974339409612595,-0.005040655417273943
-0.01006801325575657,-0.014141092350713258
0.01306692667025633,0.01242527332459642
-0.007310789123940675,-0.011177827870759938
0.005844356740183798,0.00043486252516133916
-0.007888665003785045,-0.011527810141784167
-0.012112842060325923,-0.012197195166456343
-0.01522938311545341,-0.021893773549402695
-0.01785994298889171,-0.020959776654271622
-3.187106847590826e-05,0.007476438435603416
0.006977861650263595,0.01313176240572167
0.0033815567399477775,0.004310344827586077
-0.019636035900709725,-0.025054466230936878
0.005661203016366301,0.0072865466228690945
0.02429871001280426,0.030415915869452803
0.005350619370039444,0.007997468161436982
0.0028611029079741446,0.005282468849476141
-0.017597410548709336,-0.0183014403151458
0.017950169620317924,0.015716654359002824
0.0049022500486832765,0.002448593259166909
-0.024514111645318692,-0.021883160571539273
-0.002771203681213197,-0.014736400307785558
0.014030344298038955,0.018757543485978134
0.01436365157079833,0.01024679656937888
0.0068326174514761195,0.007217966966131417
0.018134747492351666,0.02163113605128464
0.00156207643669104,-0.0008804449598996955
-0.01208013755243098,-0.015522011509549127
0.004972781190395015,0.003855354899390484
0.014495052400738562,0.01933626636250052
0.014938883291020666,0.018449938722225223
-0.008534989037705665,-0.014309445018508171
-0.010480001849826781,-0.008331232279267686
-3.961114959816214e-05,0.0037155403702604506
0.000610434845057517,-0.005130506851415362
0.014757985780019744,0.025000893367638666
-0.00628948116621908,-0.009334594215340664
-0.007721455920084108,-0.006816172298055201
-0.011567562890208438,-0.0185359480019045
