Date,Open,High,Low,Close,Adj Close,Volume
2022-01-31,226.979996,227.940002,225.520004,227.139999,220.185318,4504300
2022-02-01,227.139999,229.199997,225.520004,228.679993,221.678162,2498200
2022-02-02,228.139999,229.139999,225.740005,228.929993,221.920502,2397800
2022-02-03,228.660004,229.000000,223.750000,224.039993,217.180222,3002400
2022-02-04,222.119995,224.759995,220.970001,222.110001,215.309326,3162000
2022-02-07,222.089996,224.759995,220.630005,223.529999,216.685822,3596400
2022-02-08,232.940002,244.710007,232.210007,241.009995,233.630630,8394800
2022-02-09,241.039993,241.039993,235.320007,237.190002,229.927612,5075200
2022-02-10,235.000000,236.139999,227.710007,228.820007,221.813889,5035000
2022-02-11,228.520004,231.470001,228.149994,228.199997,221.212860,3557700
2022-02-14,226.610001,226.929993,220.860001,224.270004,219.267242,3931500
2022-02-15,225.000000,226.160004,221.220001,223.940002,218.944595,2474500
2022-02-16,223.470001,225.100006,221.039993,222.660004,217.693161,2369000
2022-02-17,221.479996,223.289993,219.429993,221.679993,216.735001,2157000
2022-02-18,220.970001,223.979996,219.789993,220.770004,215.845322,2795800
2022-02-22,220.759995,222.899994,219.300003,221.410004,216.471039,2835900
2022-02-23,222.679993,223.750000,220.619995,221.000000,216.070175,2994800
2022-02-24,218.929993,219.899994,214.389999,219.270004,214.378784,3746700
2022-02-25,222.490005,228.139999,221.960007,227.029999,221.965668,3557100
2022-02-28,224.029999,226.750000,222.529999,226.479996,221.427933,4738100
2022-03-01,225.279999,227.789993,223.740005,225.210007,220.186279,4573500
2022-03-02,225.039993,230.399994,224.649994,228.589996,223.490875,3387200
2022-03-03,230.880005,234.270004,230.009995,232.639999,227.450531,3638400
2022-03-04,230.699997,235.740005,230.139999,232.910004,227.714523,3764400
2022-03-07,231.289993,239.660004,231.229996,234.360001,229.132172,3713200
2022-03-08,233.860001,236.880005,230.559998,231.100006,225.944885,2974900
2022-03-09,234.229996,234.529999,230.429993,231.460007,226.296860,2640900
2022-03-10,229.660004,230.419998,226.080002,226.949997,221.887451,3957200
2022-03-11,228.110001,230.029999,226.770004,228.850006,223.745087,2667000
2022-03-14,231.080002,232.449997,228.919998,229.210007,224.097046,2902700
2022-03-15,231.380005,233.059998,228.110001,231.559998,226.394623,3178200
2022-03-16,232.520004,232.520004,228.449997,231.669998,226.502167,4220300
2022-03-17,231.720001,236.570007,231.220001,235.860001,230.598709,3262300
