Date,Open,High,Low,Close,Adj Close,Volume
2022-01-31,364.809998,367.410004,362.209991,366.980011,357.973907,4084600
2022-02-01,369.470001,370.690002,362.369995,368.700012,359.651672,3406800
2022-02-02,368.380005,374.670013,367.760010,373.730011,364.558228,3839300
2022-02-03,370.190002,372.119995,363.200012,364.809998,355.857117,4009700
2022-02-04,363.500000,364.670013,354.250000,359.670013,350.843262,3728100
2022-02-07,360.260010,361.799988,355.440002,357.350006,348.580200,2809300
2022-02-08,357.350006,362.980011,354.799988,361.440002,352.569824,3225100
2022-02-09,365.309998,367.459991,363.000000,364.369995,355.427948,2777500
2022-02-10,358.839996,363.000000,352.869995,355.089996,346.375671,4291800
2022-02-11,354.690002,357.339996,348.559998,350.290009,341.693481,3308700
2022-02-14,348.000000,352.910004,346.829987,351.559998,342.932312,3654300
2022-02-15,355.559998,357.420013,351.380005,353.260010,344.590576,3552500
2022-02-16,351.500000,352.859985,345.720001,350.089996,341.498352,3594900
2022-02-17,348.989990,352.309998,347.390015,347.940002,339.401123,3927000
2022-02-18,348.390015,350.600006,344.100006,346.869995,338.357361,5526100
2022-02-22,335.089996,336.690002,312.350006,316.170013,308.410828,19752800
2022-02-23,319.320007,320.399994,307.100006,308.450012,300.880249,11026000
2022-02-24,300.000000,313.440002,299.290009,313.239990,305.552673,8416700
2022-02-25,313.179993,317.440002,307.570007,316.649994,308.879059,6510600
2022-02-28,312.970001,316.079987,310.480011,315.829987,308.079163,5735100
2022-03-01,314.589996,322.429993,313.760010,320.250000,312.390686,5640900
2022-03-02,321.059998,331.190002,319.679993,327.369995,319.335968,5645600
2022-03-03,329.190002,330.679993,322.829987,324.359985,316.399811,3858400
2022-03-04,322.209991,326.660004,319.510010,324.260010,316.302307,3630900
2022-03-07,324.260010,329.600006,320.109985,322.769989,314.848785,4670000
2022-03-08,319.750000,328.489990,315.950012,316.739990,308.966827,5092500
2022-03-09,320.000000,322.459991,316.920013,317.200012,311.282806,4443600
2022-03-10,314.359985,318.260010,308.750000,317.940002,312.009003,3895200
2022-03-11,319.279999,321.790009,316.230011,316.790009,310.880432,2973300
2022-03-14,322.910004,324.000000,316.209991,318.359985,312.421143,3604200
2022-03-15,320.350006,330.179993,320.329987,328.540009,322.411285,3775300
2022-03-16,331.579987,333.950012,324.230011,330.910004,324.737061,3942400
2022-03-17,329.140015,336.359985,327.839996,336.359985,330.085358,3123200
2022-03-18,333.630005,340.739990,332.309998,340.739990,334.383667,9409600
2022-03-21,338.040009,340.690002,327.079987,329.369995,323.225769,4521200
2022-03-22,329.320007,331.299988,324.010010,329.730011,323.579041,4852800
2022-03-23,326.899994,328.190002,315.850006,317.049988,311.135590,5207700
2022-03-24,317.149994,319.399994,314.299988,315.779999,309.889282,4599900
2022-03-25,318.480011,318.799988,308.299988,310.679993,304.884430,5176500
2022-03-28,311.000000,314.350006,309.230011,314.279999,308.417267,3936600
2022-03-29,316.910004,321.000000,312.920013,317.709991,311.783264,5306100
2022-03-30,313.109985,315.239990,306.100006,308.459991,302.705811,7223800
2022-03-31,306.209991,307.959991,298.890015,299.329987,293.746124,11044600
2022-04-01,300.500000,303.369995,298.899994,301.890015,296.258392,5554600
2022-04-04,301.489990,306.480011,299.570007,305.579987,299.879547,4659500
2022-04-05,306.260010,309.100006,302.209991,304.859985,299.172974,4376100
2022-04-06,298.089996,300.660004,294.989990,298.540009,292.970886,6499900
2022-04-07,296.790009,304.589996,293.589996,302.750000,297.102356,5241000
2022-04-08,301.459991,312.290009,301.279999,311.109985,305.306366,5741900
2022-04-11,307.809998,314.170013,305.929993,306.720001,300.998291,4100600
2022-04-12,309.440002,313.290009,305.100006,306.290009,300.576324,4122600
2022-04-13,306.109985,311.700012,305.720001,310.420013,304.629303,3185300
2022-04-14,310.829987,312.250000,304.329987,304.519989,298.839355,4569200
2022-04-18,303.000000,306.290009,298.720001,300.209991,294.609741,3192400
2022-04-19,300.609985,308.130005,299.809998,307.799988,302.058136,3389700
2022-04-20,311.000000,316.100006,309.750000,315.140015,309.261230,4720800
2022-04-21,317.000000,318.399994,309.739990,310.359985,304.570374,3014200
2022-04-22,309.820007,309.820007,299.779999,300.109985,294.511566,4043200
2022-04-25,300.000000,305.160004,296.269989,304.940002,299.251495,4396900
2022-04-26,302.250000,307.559998,299.720001,299.959991,294.364380,3415200
2022-04-27,301.299988,306.420013,299.119995,301.600006,295.973816,3446200
2022-04-28,304.750000,314.540009,303.010010,311.760010,305.944305,4149500
2022-04-29,308.149994,311.720001,299.709991,300.399994,294.796204,4878200
2022-05-02,301.989990,308.790009,299.910004,306.970001,301.243652,4233900
2022-05-03,305.690002,309.000000,303.019989,304.959991,299.271118,3336600
2022-05-04,304.079987,315.750000,302.929993,315.309998,309.428070,4021300
2022-05-05,311.000000,311.359985,293.709991,299.109985,293.530243,4959600
2022-05-06,296.299988,296.750000,289.410004,294.309998,288.819794,4325300
2022-05-09,290.279999,300.739990,288.500000,297.029999,291.489044,5243600
2022-05-10,298.459991,301.070007,287.660004,291.160004,285.728577,4392900
2022-05-11,291.450012,293.329987,282.570007,282.959991,277.681519,3880500
2022-05-12,281.570007,293.179993,280.630005,289.690002,284.285980,4447700
2022-05-13,289.950012,299.420013,288.450012,296.029999,290.507690,3949100
2022-05-16,294.079987,299.570007,289.790009,295.989990,290.468445,4267900
2022-05-17,306.500000,310.940002,290.899994,300.950012,295.335968,12425900
2022-05-18,293.000000,295.440002,281.179993,285.179993,279.860107,7799500
2022-05-19,285.500000,292.500000,284.959991,287.760010,282.391998,5211500
2022-05-20,289.820007,290.500000,279.589996,287.190002,281.832611,5621800
2022-05-23,289.089996,290.339996,280.320007,286.029999,280.694244,4305600
2022-05-24,284.000000,289.320007,280.649994,287.920013,282.548981,4241900
2022-05-25,285.809998,295.489990,285.660004,293.570007,288.093597,4612900
2022-05-26,297.320007,305.630005,297.000000,302.809998,297.161224,4170800
2022-05-27,303.540009,308.500000,301.600006,308.459991,302.705811,3899300
2022-05-31,306.600006,307.869995,300.829987,302.750000,297.102356,5966600
2022-06-01,301.739990,302.980011,297.029999,297.190002,293.487976,3080800
2022-06-02,298.809998,306.029999,295.890015,305.869995,302.059814,4086400
2022-06-03,303.329987,308.459991,301.899994,305.079987,301.279663,2956600
2022-06-06,305.559998,307.609985,303.250000,303.890015,300.104492,2562000
2022-06-07,295.059998,302.380005,292.600006,301.769989,298.010895,3547800
2022-06-08,299.779999,300.579987,295.679993,297.529999,293.823730,3003100
2022-06-09,297.760010,306.880005,297.350006,299.859985,296.124695,4168400
2022-06-10,291.500000,296.500000,288.640015,289.239990,285.636963,4623900
2022-06-13,284.359985,286.820007,281.279999,283.160004,279.632721,4704600
2022-06-14,283.209991,286.380005,276.589996,278.670013,275.198669,3987000
2022-06-15,281.000000,283.589996,275.470001,279.730011,276.245453,4050400
2022-06-16,274.920013,276.109985,269.730011,273.459991,270.053558,6181000
2022-06-17,271.000000,276.619995,270.390015,270.730011,267.357544,10775600
2022-06-21,273.690002,273.920013,267.420013,269.200012,265.846619,5498400
2022-06-22,266.390015,271.769989,264.510010,268.980011,265.629364,4678400
2022-06-23,270.000000,275.589996,269.890015,275.420013,271.989136,3747500
2022-06-24,277.470001,283.459991,273.920013,283.000000,279.474731,10310700
2022-06-27,284.459991,285.000000,281.489990,282.690002,279.168579,2538600
2022-06-28,283.779999,285.600006,269.820007,270.149994,266.784790,4052100
2022-06-29,271.579987,276.160004,268.809998,273.869995,270.458435,2460500
2022-06-30,270.730011,277.040009,268.040009,274.269989,270.853455,4058000
2022-07-01,275.730011,280.750000,274.549988,279.079987,275.603516,2818300
2022-07-05,275.500000,283.730011,275.029999,283.730011,280.195648,3241300
2022-07-06,284.989990,285.920013,280.519989,283.579987,280.047455,2206100
2022-07-07,282.839996,286.970001,281.450012,286.690002,283.118774,3133900
2022-07-08,285.989990,287.989990,283.910004,286.470001,282.901489,1891000
2022-07-11,285.179993,289.589996,285.140015,286.390015,282.822510,2453200
2022-07-12,288.970001,293.640015,283.410004,285.119995,281.568298,2696100
2022-07-13,281.630005,289.790009,279.760010,287.179993,283.602631,2941600
2022-07-14,281.850006,290.290009,281.649994,289.480011,285.874023,2822200
2022-07-15,294.809998,295.450012,290.950012,292.410004,288.767517,2647200
2022-07-18,297.250000,298.489990,292.000000,293.049988,289.399506,2664000
2022-07-19,295.440002,300.010010,293.309998,299.829987,296.095032,2614900
2022-07-20,300.929993,303.690002,298.279999,302.299988,298.534302,2533400
2022-07-21,302.850006,305.250000,298.869995,305.000000,301.200684,1965000
2022-07-22,307.660004,310.670013,304.359985,306.589996,302.770844,2391500
2022-07-25,306.799988,307.429993,303.829987,306.149994,302.336334,1910500
2022-07-26,297.000000,300.640015,295.910004,298.179993,294.465637,2690200
2022-07-27,298.209991,300.309998,291.790009,298.910004,295.186554,3233700
2022-07-28,295.000000,301.239990,293.170013,299.630005,295.897583,3992100
2022-07-29,300.000000,301.440002,297.429993,300.940002,297.191254,3236000
2022-08-01,300.640015,308.450012,300.010010,305.820007,302.010468,3303900
2022-08-02,305.399994,305.609985,300.010010,300.709991,296.964081,3091000
2022-08-03,303.350006,308.070007,300.339996,306.369995,302.553589,3329400
2022-08-04,304.540009,309.970001,304.440002,307.170013,303.343658,2718400
2022-08-05,305.380005,309.779999,304.500000,309.690002,305.832245,2029100
2022-08-08,311.859985,315.799988,310.440002,311.970001,308.083832,2505100
2022-08-09,308.890015,309.959991,303.309998,305.209991,301.408020,2607000
2022-08-10,309.500000,312.980011,309.049988,311.579987,307.698669,3863400
2022-08-11,313.839996,314.619995,309.579987,310.690002,306.819794,2444100
2022-08-12,312.609985,314.929993,310.179993,314.890015,310.967499,2273800
2022-08-15,312.040009,315.760010,310.149994,314.609985,310.690948,3917300
2022-08-16,312.980011,332.980011,312.880005,327.380005,323.301880,10089800
2022-08-17,328.089996,329.500000,324.070007,325.760010,321.702057,3162600
2022-08-18,324.959991,327.940002,322.220001,325.209991,321.158905,2899600
2022-08-19,324.970001,326.320007,319.769989,321.320007,317.317383,3489100
2022-08-22,318.089996,319.739990,311.709991,312.209991,308.320831,3144200
2022-08-23,311.209991,311.519989,305.640015,306.899994,303.076996,3317500
2022-08-24,305.049988,309.980011,303.549988,308.109985,304.271912,2495600
2022-08-25,308.640015,309.959991,305.829987,309.779999,305.921112,2529700
2022-08-26,310.299988,311.510010,298.019989,298.100006,294.386627,3315500
2022-08-29,296.570007,299.709991,294.290009,296.320007,292.628784,2711800
2022-08-30,298.559998,299.899994,291.670013,293.100006,289.448914,2892400
2022-08-31,292.010010,292.470001,288.279999,288.420013,286.685638,4376200
2022-09-01,288.399994,293.579987,286.720001,293.369995,291.605835,3742500
2022-09-02,296.109985,296.799988,290.119995,291.899994,290.144684,2753600
2022-09-06,293.220001,294.500000,287.260010,289.540009,287.798889,4110000
2022-09-07,290.440002,297.700012,290.299988,297.470001,295.681183,3016000
2022-09-08,296.000000,300.190002,294.540009,299.899994,298.096588,2703200
2022-09-09,299.480011,302.489990,298.329987,299.769989,297.967346,2769200
2022-09-12,300.799988,302.829987,296.350006,297.540009,295.750793,3632900
2022-09-13,292.010010,294.079987,277.320007,277.929993,276.258698,4797200
2022-09-14,279.399994,279.540009,273.170013,276.339996,274.678253,4194400
2022-09-15,277.890015,278.010010,270.540009,271.540009,269.907135,3896100
2022-09-16,269.049988,276.559998,268.899994,275.970001,274.310486,9535100
2022-09-19,273.579987,281.230011,273.510010,280.420013,278.733734,3047200
2022-09-20,276.880005,278.779999,271.369995,274.170013,272.521332,2940700
2022-09-21,276.000000,280.130005,271.510010,271.570007,269.936951,3173500
2022-09-22,271.220001,271.220001,267.850006,269.140015,267.521576,3515800
2022-09-23,267.890015,271.299988,266.320007,270.940002,269.310730,3527900
2022-09-26,271.429993,273.559998,265.609985,266.579987,264.976929,4181800
2022-09-27,269.359985,273.690002,266.980011,268.690002,267.074249,3701000
2022-09-28,275.220001,283.500000,272.709991,282.190002,280.493073,5816600
2022-09-29,278.510010,278.760010,274.730011,278.329987,276.656281,4518600
2022-09-30,277.820007,281.790009,274.760010,275.940002,274.280670,4789100
2022-10-03,281.000000,286.059998,279.549988,283.700012,281.994019,3580000
2022-10-04,287.500000,291.309998,286.559998,289.559998,287.818756,3641300
2022-10-05,286.250000,292.109985,285.369995,289.850006,288.107025,2728000
2022-10-06,289.559998,292.970001,287.769989,290.390015,288.643799,2641500
2022-10-07,287.529999,288.630005,282.420013,284.320007,282.610291,2406000
2022-10-10,283.559998,284.859985,280.220001,282.459991,280.761444,2115400
2022-10-11,281.100006,286.200012,280.899994,282.890015,281.188873,2771900
2022-10-12,284.420013,284.640015,280.489990,280.519989,278.833099,2258200
2022-10-13,274.660004,284.829987,268.730011,282.829987,281.129211,3881600
2022-10-14,286.640015,286.640015,275.950012,276.429993,274.767700,2783100
2022-10-17,279.600006,283.869995,279.339996,281.260010,279.568695,3426700
2022-10-18,287.950012,289.859985,283.230011,285.059998,283.345825,3166500
2022-10-19,282.470001,282.769989,273.019989,275.489990,273.833374,4323000
2022-10-20,274.940002,278.000000,267.869995,269.459991,267.839630,3959500
2022-10-21,268.339996,275.709991,268.000000,275.529999,273.873138,3429100
2022-10-24,276.970001,284.470001,276.970001,283.260010,281.556671,2937100
2022-10-25,285.510010,292.130005,285.510010,290.260010,288.514557,2791600
2022-10-26,290.600006,291.869995,286.170013,290.149994,288.405212,2615000
2022-10-27,291.850006,294.269989,289.450012,291.059998,289.309753,3041500
2022-10-28,290.000000,299.160004,290.000000,298.649994,296.854095,3243100
2022-10-31,294.410004,299.279999,292.549988,296.130005,294.349274,4210900
2022-11-01,300.369995,302.209991,293.350006,296.059998,294.279663,3309100
2022-11-02,295.200012,300.170013,288.519989,288.730011,286.993774,4426400
2022-11-03,283.570007,285.950012,280.510010,281.500000,279.807220,4823900
2022-11-04,285.890015,288.839996,277.500000,284.029999,282.322021,4401600
2022-11-07,286.500000,291.700012,282.839996,290.269989,288.524475,3260200
2022-11-08,292.429993,293.339996,287.630005,291.140015,289.389282,3371800
2022-11-09,289.000000,292.500000,286.260010,286.750000,285.025665,3071400
2022-11-10,297.739990,314.739990,297.079987,311.700012,309.825623,7794000
2022-11-11,312.000000,317.679993,310.239990,314.940002,313.046143,4945400
2022-11-14,314.359985,315.980011,306.339996,306.920013,305.074371,6394800
2022-11-15,304.059998,316.630005,303.250000,311.929993,310.054230,9290400
2022-11-16,305.859985,316.410004,304.510010,314.910004,313.016327,5249500
2022-11-17,312.000000,313.679993,306.149994,311.440002,309.567200,3642100
2022-11-18,314.140015,316.000000,310.260010,313.179993,311.296722,3559300
2022-11-21,316.959991,318.839996,314.200012,316.779999,314.875061,4069000
2022-11-22,320.000000,326.820007,319.380005,324.880005,322.926361,6054700
2022-11-23,326.760010,327.820007,320.440002,321.510010,319.576630,4243400
2022-11-25,322.890015,329.079987,321.899994,326.380005,324.417358,3393500
2022-11-28,325.059998,328.799988,317.850006,318.920013,317.002228,4733700
2022-11-29,316.000000,320.000000,315.619995,315.959991,314.059998,3505600
2022-11-30,312.929993,324.190002,311.500000,323.989990,323.989990,15106500
2022-12-01,326.309998,329.670013,324.440002,327.070007,327.070007,3830100
2022-12-02,321.079987,328.480011,320.329987,327.989990,327.989990,3644100
2022-12-05,325.149994,325.519989,319.540009,320.079987,320.079987,5057300
2022-12-06,319.640015,321.649994,314.540009,317.450012,317.450012,3341500
2022-12-07,315.959991,322.880005,314.440002,320.149994,320.149994,4038200
2022-12-08,318.549988,324.519989,318.549988,324.089996,324.089996,3483600
2022-12-09,321.480011,324.440002,319.929993,320.480011,320.480011,3738800
2022-12-12,323.000000,328.339996,321.290009,327.980011,327.980011,4900200
2022-12-13,344.350006,347.250000,329.959991,332.890015,332.890015,5787700
