Date,Open,High,Low,Close,Adj Close,Volume
2022-01-31,255.020004,259.500000,254.440002,259.450012,253.766510,3174200
2022-02-01,259.750000,259.899994,255.580002,258.989990,253.316589,2496500
2022-02-02,258.829987,262.609985,258.489990,262.279999,256.534515,2371500
2022-02-03,262.000000,262.799988,260.070007,260.640015,254.930466,2242200
2022-02-04,259.869995,261.730011,257.790009,260.059998,254.363144,1989700
2022-02-07,261.000000,261.579987,259.170013,259.850006,254.157745,1959300
2022-02-08,260.500000,262.380005,259.100006,260.079987,254.382706,2920000
2022-02-09,261.989990,262.880005,259.410004,259.859985,254.167526,2379300
2022-02-10,258.600006,260.440002,255.970001,256.869995,251.243042,3246600
2022-02-11,256.869995,258.760010,254.729996,255.160004,249.570511,3592700
2022-02-14,255.910004,256.250000,251.679993,253.389999,247.839264,2825800
2022-02-15,254.820007,256.920013,253.559998,253.809998,248.250061,2171500
2022-02-16,253.770004,254.600006,251.199997,253.089996,247.545837,2941800
2022-02-17,251.479996,252.880005,250.000000,250.929993,245.433151,2831900
2022-02-18,250.339996,252.289993,250.009995,250.600006,245.110382,2813500
2022-02-22,250.009995,254.699997,249.600006,252.699997,247.164383,3980500
2022-02-23,253.529999,253.850006,247.080002,247.789993,242.361923,3497200
2022-02-24,242.929993,245.580002,239.610001,245.029999,239.662399,4856000
2022-02-25,246.000000,249.529999,243.630005,249.449997,243.985580,4549700
2022-02-28,244.440002,245.720001,242.360001,244.770004,240.739914,4410400
2022-03-01,242.300003,243.600006,238.300003,239.630005,235.684540,3910700
2022-03-02,240.850006,242.740005,239.610001,240.940002,236.972961,4482000
2022-03-03,241.009995,242.339996,235.679993,236.649994,232.753586,4707400
2022-03-04,234.619995,236.389999,231.639999,235.809998,231.927429,4184100
2022-03-07,234.309998,234.309998,224.190002,224.330002,220.636444,5425000
2022-03-08,224.330002,229.740005,222.199997,222.789993,219.121796,5258800
2022-03-09,226.789993,227.250000,222.009995,222.470001,218.807053,5630500
2022-03-10,220.199997,222.050003,217.679993,222.000000,218.344803,5444900
2022-03-11,224.740005,229.110001,224.199997,226.869995,223.134628,6126300
2022-03-14,226.779999,228.440002,223.160004,226.179993,222.455978,4436100
2022-03-15,227.979996,234.570007,227.979996,232.570007,228.740784,5087400
2022-03-16,234.869995,238.210007,234.360001,238.139999,234.219070,4173200
2022-03-17,236.440002,237.470001,234.539993,237.470001,233.560104,3752800
2022-03-18,237.229996,239.190002,235.990005,238.919998,234.986221,5336500
2022-03-21,239.580002,240.089996,234.070007,235.320007,231.445496,3704000
2022-03-22,237.039993,238.440002,236.470001,238.119995,234.199387,2938100
2022-03-23,237.130005,238.009995,235.949997,236.119995,232.232330,2200500
2022-03-24,237.559998,241.039993,236.470001,240.259995,236.304153,2337500
2022-03-25,240.539993,241.850006,239.429993,241.580002,237.602432,2134800
