Date,Open,High,Low,Close,Adj Close,Volume
2022-01-31,81.019997,81.720001,80.800003,81.480003,78.942360,13035000
2022-02-01,81.959999,82.120003,81.080002,81.919998,79.368645,10803300
2022-02-02,81.800003,82.300003,81.260002,82.010002,79.455841,13988200
2022-02-03,81.650002,81.800003,78.400002,79.010002,76.549278,19181400
2022-02-04,78.510002,79.550003,78.199997,78.559998,76.113297,10716200
2022-02-07,78.790001,78.919998,77.440002,77.580002,75.163826,23615300
2022-02-08,77.099998,77.330002,75.820000,76.910004,74.514687,17486500
2022-02-09,77.169998,77.330002,76.410004,76.529999,74.146515,15183100
2022-02-10,76.360001,76.769997,75.930000,76.559998,74.175583,12437600
2022-02-11,76.400002,77.900002,76.169998,76.639999,74.253090,9342300
2022-02-14,76.629997,76.699997,75.110001,76.470001,74.088387,9881100
2022-02-15,77.510002,78.190002,77.320000,77.809998,75.386650,11425600
2022-02-16,77.199997,77.800003,76.930000,77.220001,74.815033,9981300
2022-02-17,76.849998,76.930000,76.000000,76.360001,73.981819,8889300
2022-02-18,76.320000,76.860001,75.889999,76.370003,73.991501,8780500
2022-02-22,76.459999,76.860001,75.610001,75.949997,73.584579,9052500
2022-02-23,76.190002,76.440002,75.620003,75.839996,73.478004,9659100
2022-02-24,75.099998,75.320000,72.879997,73.510002,71.220573,21135600
2022-02-25,74.199997,77.290001,74.169998,76.320000,73.943062,13665900
2022-02-28,75.830002,76.760002,74.779999,76.580002,74.194962,14126100
2022-03-01,76.500000,77.760002,75.949997,76.339996,73.962433,9807300
2022-03-02,76.309998,77.220001,76.059998,76.669998,74.282158,9697500
2022-03-03,76.769997,77.540001,76.410004,77.150002,74.747208,8191100
2022-03-04,76.680000,77.860001,76.019997,77.830002,75.406036,12216300
2022-03-07,77.010002,78.290001,76.080002,77.730003,75.309143,14008400
2022-03-08,77.250000,78.089996,76.559998,76.949997,74.553436,10184100
2022-03-09,77.620003,78.220001,77.050003,77.790001,75.367271,9746000
2022-03-10,77.629997,78.199997,77.330002,77.889999,75.464165,8972200
2022-03-11,78.320000,79.629997,78.199997,78.260002,75.822632,9424500
2022-03-14,77.900002,78.610001,77.309998,77.779999,76.027908,10085400
2022-03-15,77.680000,79.010002,77.400002,78.639999,76.868538,11403000
2022-03-16,78.959999,79.110001,77.650002,78.120003,76.360252,10944000
2022-03-17,78.150002,79.370003,78.059998,78.940002,77.161781,10279400
2022-03-18,79.180000,79.739998,78.629997,79.110001,77.327957,21064800
2022-03-21,79.669998,80.449997,78.910004,79.059998,77.279068,10478300
2022-03-22,79.269997,79.779999,78.769997,79.300003,77.513672,10016600
2022-03-23,79.300003,80.580002,79.230003,79.730003,77.933983,8470400
2022-03-24,80.040001,80.669998,79.720001,80.410004,78.598671,7605000
2022-03-25,80.589996,81.379997,80.449997,81.339996,79.507706,7125600
2022-03-28,81.370003,81.669998,80.730003,81.209999,79.380653,7071900
2022-03-29,81.660004,81.760002,80.739998,81.570000,79.732544,7398700
2022-03-30,81.839996,82.699997,81.669998,82.400002,80.543831,9326600
2022-03-31,82.900002,83.379997,81.940002,82.050003,80.201729,12466800
2022-04-01,82.190002,83.580002,81.639999,83.519997,81.638611,10086700
2022-04-04,83.500000,83.889999,82.730003,83.489998,81.609291,9039600
2022-04-05,83.660004,85.430000,83.510002,83.720001,81.834106,12040900
2022-04-06,84.360001,85.559998,84.120003,84.970001,83.055946,13924300
2022-04-07,85.750000,87.110001,84.959999,86.800003,84.844727,13104300
2022-04-08,86.639999,87.839996,86.260002,87.680000,85.704895,11409300
2022-04-11,88.320000,89.480003,86.180000,86.629997,84.678551,14381000
2022-04-12,86.000000,86.550003,85.220001,85.629997,83.701073,12543000
2022-04-13,85.800003,86.239998,84.830002,86.129997,84.189819,12743800
2022-04-14,86.129997,87.510002,85.410004,86.910004,84.952248,22096100
2022-04-18,86.419998,87.449997,85.680000,86.070000,84.131172,7995100
2022-04-19,85.970001,86.089996,85.120003,85.790001,83.857475,8494700
2022-04-20,85.519997,86.820000,85.480003,86.459999,84.512383,8719400
2022-04-21,86.410004,87.230003,85.389999,86.230003,84.287567,8562400
2022-04-22,85.860001,86.139999,84.500000,84.589996,82.684494,7914000
2022-04-25,84.589996,85.809998,83.529999,85.440002,83.515366,10573400
2022-04-26,85.760002,86.199997,84.389999,84.480003,82.576981,9009600
2022-04-27,84.300003,85.129997,83.599998,84.410004,82.508560,10781300
2022-04-28,85.750000,89.370003,85.000000,88.580002,86.584625,21092300
2022-04-29,88.660004,90.010002,88.089996,88.690002,86.692154,15914200
2022-05-02,88.720001,88.839996,86.629997,87.650002,85.675575,12124900
2022-05-03,86.989998,88.239998,86.430000,87.099998,85.137970,8425600
2022-05-04,86.570000,88.769997,86.360001,88.519997,86.525970,10763500
2022-05-05,88.419998,88.660004,87.029999,88.010002,86.027466,9548300
2022-05-06,87.739998,88.919998,87.480003,88.389999,86.398911,12227400
2022-05-09,87.500000,88.059998,86.910004,87.639999,85.665794,11901500
2022-05-10,88.120003,89.290001,87.269997,87.809998,85.831970,12370800
2022-05-11,87.419998,90.809998,87.419998,89.190002,87.180885,16338600
2022-05-12,89.849998,90.849998,88.360001,90.830002,88.783943,14210200
2022-05-13,90.699997,91.050003,89.260002,90.410004,88.373405,10308100
2022-05-16,90.790001,92.870003,90.680000,92.320000,90.240379,13999000
2022-05-17,92.309998,94.559998,91.510002,93.000000,90.905060,17582800
2022-05-18,92.559998,93.160004,91.769997,92.099998,90.025337,12717600
2022-05-19,91.250000,92.610001,90.879997,92.089996,90.015556,11121600
2022-05-20,92.449997,94.080002,92.449997,93.550003,91.442673,11757100
2022-05-23,93.589996,94.919998,93.400002,93.830002,91.716370,9067000
2022-05-24,94.250000,94.800003,93.570000,94.639999,92.508118,9021000
2022-05-25,94.360001,94.760002,93.139999,93.750000,91.638161,11177700
2022-05-26,94.239998,94.250000,91.000000,92.309998,90.230598,17249500
2022-05-27,92.279999,93.110001,91.750000,93.080002,90.983261,9802000
2022-05-31,91.910004,92.620003,90.870003,92.029999,89.956909,22860800
2022-06-01,91.669998,91.930000,90.040001,91.139999,89.086960,10492500
2022-06-02,91.129997,91.139999,88.739998,90.000000,87.972641,11066200
2022-06-03,89.739998,90.680000,89.680000,89.910004,87.884674,7051600
2022-06-06,90.169998,90.660004,89.690002,89.839996,87.816238,8336900
2022-06-07,90.150002,90.820000,89.580002,90.480003,88.441826,10243300
2022-06-08,90.580002,90.650002,89.269997,89.480003,87.464355,10266000
2022-06-09,89.250000,89.790001,87.919998,88.000000,86.017685,7381100
2022-06-10,87.169998,88.040001,86.709999,87.180000,85.216156,8861600
2022-06-13,85.709999,86.510002,84.629997,85.000000,83.085274,12016100
2022-06-14,84.769997,85.040001,83.870003,84.500000,83.272514,11226900
2022-06-15,84.559998,85.370003,83.750000,84.629997,83.400620,11357100
2022-06-16,83.769997,85.190002,83.050003,84.889999,83.656845,12925200
2022-06-17,84.639999,85.760002,83.389999,84.620003,83.390770,32989100
2022-06-21,86.050003,88.360001,85.269997,88.029999,86.751228,11778600
2022-06-22,88.040001,90.339996,88.029999,89.160004,87.864822,11935400
2022-06-23,90.000000,92.150002,89.559998,92.000000,90.663559,14718400
2022-06-24,93.250000,93.790001,91.699997,93.129997,91.777145,25248400
2022-06-27,93.199997,95.720001,93.050003,94.410004,93.038559,11949000
2022-06-28,94.110001,94.330002,91.470001,91.889999,90.555161,13523300
2022-06-29,92.309998,92.980003,91.889999,92.510002,91.166153,8657100
2022-06-30,91.650002,92.900002,90.910004,91.169998,89.845619,18551400
2022-07-01,91.300003,92.489998,90.389999,92.419998,91.077461,11413800
2022-07-05,92.440002,92.949997,90.529999,92.639999,91.294266,9574400
2022-07-06,93.309998,94.510002,92.699997,93.129997,91.777145,10455300
2022-07-07,92.940002,93.949997,92.550003,93.010002,91.658897,8140100
2022-07-08,92.910004,93.820000,92.410004,92.779999,91.432228,7161500
2022-07-11,92.879997,94.779999,92.830002,94.300003,92.930153,9507700
2022-07-12,93.779999,94.239998,93.139999,93.599998,92.240318,7826500
2022-07-13,93.589996,94.360001,93.019997,93.769997,92.407845,6415600
2022-07-14,92.550003,94.059998,92.059998,93.879997,92.516251,6271000
2022-07-15,94.849998,95.349998,94.370003,94.959999,93.580566,9731900
2022-07-18,94.900002,95.099998,91.919998,92.339996,90.998619,8653700
2022-07-19,93.150002,93.389999,92.120003,92.360001,91.018333,8233600
2022-07-20,92.360001,92.430000,89.220001,89.650002,88.347702,11844000
2022-07-21,89.150002,90.410004,88.910004,90.139999,88.830582,8197000
2022-07-22,90.110001,90.449997,89.459999,90.110001,88.801018,6354500
2022-07-25,90.199997,90.730003,89.750000,90.529999,89.214912,6364500
2022-07-26,91.400002,91.949997,90.599998,91.290001,89.963882,6414100
2022-07-27,90.500000,91.370003,90.010002,91.230003,89.904755,6966300
2022-07-28,91.040001,91.129997,87.419998,89.940002,88.633484,13909800
2022-07-29,90.080002,91.080002,88.279999,89.339996,88.042198,14938600
2022-08-01,89.339996,90.019997,88.349998,88.529999,87.243973,7343300
2022-08-02,89.059998,89.589996,87.550003,87.610001,86.337341,7443000
2022-08-03,87.250000,88.019997,86.760002,87.620003,86.347191,8187600
2022-08-04,87.809998,87.889999,86.639999,86.820000,85.558807,7993800
2022-08-05,86.529999,87.529999,86.019997,87.410004,86.140244,8801200
2022-08-08,87.300003,88.779999,86.919998,88.489998,87.204544,8149400
2022-08-09,88.750000,90.239998,86.809998,89.519997,88.219589,13215500
2022-08-10,90.029999,90.129997,88.190002,89.190002,87.894386,8140200
2022-08-11,87.809998,89.820000,87.360001,88.930000,87.638161,7396800
2022-08-12,88.989998,91.029999,88.949997,91.019997,89.697800,12317300
2022-08-15,90.830002,90.839996,89.889999,90.599998,89.283897,6339800
2022-08-16,89.959999,90.900002,89.870003,90.589996,89.274048,5661200
2022-08-17,90.339996,91.889999,90.300003,91.040001,89.717514,6486000
2022-08-18,91.500000,91.839996,90.529999,91.400002,90.072281,6111600
2022-08-19,91.550003,93.019997,91.529999,92.080002,90.742401,8828700
2022-08-22,91.809998,92.220001,91.010002,91.160004,89.835770,6652100
2022-08-23,90.879997,90.989998,89.720001,90.199997,88.889709,5208800
2022-08-24,90.199997,90.320000,89.540001,90.010002,88.702477,5553300
