Date,Open,High,Low,Close,Adj Close,Volume
2022-01-31,171.500000,172.619995,170.820007,172.289993,167.879196,8054800
2022-02-01,171.740005,171.979996,169.429993,170.880005,166.505295,8154700
2022-02-02,169.649994,172.990005,169.649994,172.770004,168.346924,7382800
2022-02-03,172.259995,173.619995,171.039993,172.759995,168.337173,6240400
2022-02-04,171.000000,172.979996,170.119995,171.630005,167.236115,6392200
2022-02-07,171.410004,171.740005,170.009995,171.059998,166.680695,6065700
2022-02-08,171.020004,172.050003,170.479996,171.509995,167.119171,6296100
2022-02-09,172.070007,172.240005,171.250000,171.490005,167.099701,5387500
2022-02-10,171.210007,171.220001,169.300003,169.419998,165.082672,10355300
2022-02-11,169.119995,170.149994,167.539993,167.710007,163.416473,13125300
2022-02-14,167.710007,167.970001,163.809998,165.600006,161.360474,8967600
2022-02-15,166.130005,168.100006,166.009995,167.309998,163.026703,6631400
2022-02-16,166.490005,167.839996,165.710007,167.210007,162.929276,8482400
2022-02-17,167.210007,167.449997,164.919998,166.190002,161.935379,6227600
2022-02-18,164.979996,165.360001,162.940002,163.360001,160.199615,6423200
2022-02-22,163.570007,163.740005,160.440002,161.139999,158.022568,6868900
2022-02-23,161.509995,162.639999,160.850006,161.220001,158.101013,8016900
2022-02-24,159.779999,160.130005,155.720001,158.139999,155.080597,12883400
2022-02-25,160.000000,166.990005,159.699997,166.000000,162.788544,11340400
2022-02-28,162.869995,165.179993,162.380005,164.570007,161.386200,9373500
2022-03-01,163.039993,164.750000,162.410004,164.000000,160.827240,8737800
2022-03-02,164.410004,167.630005,164.039993,166.039993,162.827759,6793300
2022-03-03,166.699997,169.339996,166.320007,168.479996,165.220566,7333700
2022-03-04,167.639999,169.860001,166.850006,169.479996,166.201218,6302500
2022-03-07,168.300003,173.119995,167.360001,172.210007,168.878403,11663400
2022-03-08,172.039993,173.119995,168.509995,168.720001,165.455917,11100300
2022-03-09,170.009995,170.229996,167.889999,169.360001,166.083527,7248200
2022-03-10,168.559998,170.149994,168.080002,169.660004,166.377731,6171400
2022-03-11,169.130005,171.460007,169.020004,169.350006,166.073730,5188000
2022-03-14,170.679993,174.119995,170.350006,171.690002,168.368469,7729500
2022-03-15,173.330002,176.520004,172.550003,176.139999,172.732376,10554400
2022-03-16,175.460007,176.949997,172.559998,174.520004,171.143707,9603300
2022-03-17,175.210007,176.839996,174.199997,176.800003,173.379608,7472100
2022-03-18,177.000000,177.000000,173.660004,174.839996,171.457520,13809500
2022-03-21,174.660004,177.160004,174.320007,175.830002,172.428360,7574900
2022-03-22,175.830002,176.369995,173.910004,175.000000,171.614426,8442100
2022-03-23,175.229996,175.539993,174.089996,174.339996,170.967194,5254200
2022-03-24,175.000000,175.539993,174.070007,175.240005,171.849792,5012300
2022-03-25,175.690002,177.699997,175.220001,176.919998,173.497284,4809500
2022-03-28,176.649994,178.179993,176.350006,177.830002,174.389664,5604200
2022-03-29,178.619995,179.399994,176.800003,177.740005,174.301407,5933400
