Date,Open,High,Low,Close,Adj Close,Volume
2022-01-31,199.449997,201.600006,194.679993,201.559998,196.947128,6179000
2022-02-01,200.800003,205.789993,200.539993,205.350006,200.650421,4026400
2022-02-02,203.199997,205.800003,201.399994,204.940002,200.249786,3492300
2022-02-03,205.000000,205.869995,200.089996,200.589996,195.999329,2748200
2022-02-04,200.210007,201.009995,196.490005,198.410004,193.869247,3930800
2022-02-07,198.839996,201.529999,198.029999,199.820007,195.246964,2402000
2022-02-08,200.259995,202.309998,199.229996,201.500000,196.888519,2407100
2022-02-09,202.639999,204.100006,202.089996,203.600006,198.940460,2743700
2022-02-10,202.570007,206.750000,201.559998,203.070007,198.422577,3538500
2022-02-11,203.419998,204.649994,200.130005,201.240005,196.634476,3826700
2022-02-14,200.949997,201.699997,198.110001,199.889999,195.315369,2730500
2022-02-15,200.699997,204.449997,200.009995,203.410004,198.754807,2752600
2022-02-16,203.110001,205.419998,203.000000,203.639999,198.979538,2253900
2022-02-17,201.000000,201.759995,194.440002,194.740005,190.283234,4699600
2022-02-18,193.360001,195.619995,191.179993,191.949997,187.557068,4385200
2022-02-22,191.949997,194.899994,190.550003,191.210007,186.834000,3488000
2022-02-23,191.720001,192.320007,186.369995,186.669998,182.397919,3550400
2022-02-24,182.029999,185.270004,179.669998,184.690002,180.463242,5919500
2022-02-25,184.940002,187.929993,184.119995,187.059998,182.778976,3594600
2022-02-28,184.339996,188.770004,183.669998,187.580002,183.287094,5168500
2022-03-01,187.770004,188.220001,180.639999,182.830002,178.645782,5110600
2022-03-02,185.199997,193.559998,185.000000,192.610001,188.201965,5849900
2022-03-03,193.320007,196.580002,192.339996,194.850006,190.390717,4429700
2022-03-04,191.100006,196.009995,190.309998,195.660004,191.182175,4334700
2022-03-07,194.789993,203.500000,193.619995,196.699997,192.198364,6912300
2022-03-08,203.869995,214.889999,203.000000,210.000000,205.193985,9318600
2022-03-09,212.570007,213.600006,207.449997,209.779999,204.979019,4798300
2022-03-10,209.389999,217.520004,208.179993,211.789993,206.943008,4886300
2022-03-11,212.300003,217.770004,212.300003,214.830002,209.913437,4045500
2022-03-14,216.300003,218.479996,212.929993,215.440002,210.509491,3530700
2022-03-15,216.119995,217.380005,210.509995,216.460007,211.506149,4364200
2022-03-16,217.500000,219.490005,212.320007,216.080002,211.134842,4378700
2022-03-17,215.320007,221.779999,214.339996,221.699997,216.626205,3600400
2022-03-18,219.479996,221.699997,218.000000,220.910004,215.854294,4105100
2022-03-21,221.000000,227.050003,220.990005,223.710007,218.590225,2902200
2022-03-22,224.460007,225.850006,221.339996,222.710007,217.613113,2461500
2022-03-23,221.690002,224.779999,221.690002,222.169998,217.085449,2001700
2022-03-24,222.539993,225.000000,221.509995,222.210007,217.124557,2110900
2022-03-25,222.089996,223.800003,221.139999,223.360001,218.248245,1581100
2022-03-28,222.339996,222.679993,219.039993,221.850006,216.772797,3072500
2022-03-29,220.800003,221.429993,216.539993,221.039993,215.981308,3667800
2022-03-30,222.000000,225.880005,220.699997,223.080002,217.974655,2507400
2022-03-31,223.210007,225.190002,222.429993,222.820007,217.720596,3152100
2022-04-01,224.350006,225.520004,218.169998,219.770004,214.740402,2618300
2022-04-04,219.160004,221.350006,216.600006,220.809998,215.756592,2181300
2022-04-05,220.000000,222.369995,215.139999,216.020004,211.076233,3582100
2022-04-06,215.119995,217.130005,213.550003,216.210007,211.261871,2783300
2022-04-07,215.460007,216.309998,213.559998,215.899994,210.958939,2253600
2022-04-08,215.789993,217.880005,214.029999,217.029999,212.063095,2450200
2022-04-11,217.029999,218.759995,215.750000,216.050003,211.105515,2494700
2022-04-12,215.449997,219.479996,214.979996,216.699997,211.740631,2508200
2022-04-13,216.929993,219.679993,216.399994,218.270004,213.274734,1898900
2022-04-14,219.910004,229.220001,218.610001,227.809998,222.596390,5337900
2022-04-18,228.000000,234.380005,228.000000,229.919998,224.658096,3644000
2022-04-19,230.250000,232.940002,227.570007,232.160004,226.846848,2689400
2022-04-20,233.550003,236.369995,232.580002,235.080002,229.700012,2907700
2022-04-21,237.240005,237.899994,231.649994,232.570007,227.247452,3571400
2022-04-22,228.399994,229.789993,215.600006,216.300003,212.363373,5053700
2022-04-25,215.309998,217.000000,209.570007,216.699997,212.756088,4145500
2022-04-26,216.130005,218.199997,209.350006,210.300003,206.472565,4176700
2022-04-27,211.110001,215.550003,207.300003,213.960007,210.065964,3358300
2022-04-28,207.429993,212.960007,202.000000,212.440002,208.573624,6092800
2022-04-29,212.699997,217.210007,210.160004,210.539993,206.708191,3404000
2022-05-02,210.000000,212.770004,207.660004,212.070007,208.210358,2639500
2022-05-03,211.899994,215.360001,210.789993,213.619995,209.732132,2121100
2022-05-04,214.949997,223.289993,213.830002,222.589996,218.538895,3023700
2022-05-05,222.399994,223.149994,213.770004,215.929993,212.000107,3005600
2022-05-06,217.009995,217.009995,210.350006,214.649994,210.743393,2268400
2022-05-09,212.029999,212.050003,205.440002,206.289993,202.535553,2929900
2022-05-10,208.240005,209.520004,201.389999,202.990005,199.295609,3040400
2022-05-11,205.559998,209.710007,203.589996,205.210007,201.475204,2552400
2022-05-12,203.610001,205.339996,199.300003,203.029999,199.334869,3282000
